"APP ID"	"Date Announced"	"CIA Name"	"Grant Type"	"Sub Type"	"Grant Title"	"Admin Institution"	"State"	"Sector"	"Total"	"Broad Research Area"	"Field of Research"	"Res KW1"	"Res KW2"	"Res KW3"	"Res KW4"	"Res KW5"	"Plain Description"
1186019	2019-12-07	"Prof Edouard Stanley"	"Ideas Grants"	"Ideas Grants"	"Reconstructing Human Autoimmunity in vitro"	"Murdoch Childrens Research Institute"	"VIC"	"Research Institutes"	996560	"Basic Science"	"Autoimmunity"	"diabetes"	"autoimmunity"	"stem cells"	"disease modelling"	"disease mechanisms"	"Type 1 diabetes (T1D) is an autoimmune disease in which immune cells attack the cells in the pancreas that make insulin. In this project we plan to make human immune cells and insulin producing cells in the laboratory, and to combine them together to see what causes the immune cells to mistakenly kill the cells that make insulin. This model will then be used to find ways to prevent this attack, and thus develop treatments for Type 1 diabetes"
1186363	2019-12-07	"Ms Anna Lene Seidler"	"Ideas Grants"	"Ideas Grants"	"TOPCHILD (Transforming Obesity Prevention for CHILDren). Looking into the black box of interventions"	"University of Sydney"	"NSW"	"University"	411926	"Public Health"	"Preventive Medicine"	"obesity"	"prevention"	"behaviour change"	"early childhood"	"prediction"	"Recent studies have aimed to prevent childhood obesity, by offering interventions to families and their children very early in life. These interventions usually address a lot of content, such as diet, physical activity and TV time. But we do not currently know WHICH components need to be covered by interventions and HOW they need to be delivered to reduce childhood obesity. This project builds on a collaboration of trials to address this, so effective interventions can be translated into policy."
1186505	2019-12-07	"Dr Dale Garsed"	"Ideas Grants"	"Ideas Grants"	"Understanding adverse and exceptional outcomes in high-grade serous ovarian cancer"	"University of Melbourne"	"VIC"	"University"	868880	"Basic Science"	"Oncology and Carcinogenesis not elsewhere classified"	"ovarian cancer"	"genomics"	"chemotherapy"	"survival"	"cancer cell biology"	"Most women with high-grade serous ovarian cancer (HGSC) die within five years of diagnosis, as tumours often develop chemotherapy resistance. However some patients have dramatic responses to chemotherapy and survive long-term. We will examine unique cohorts of Australian women with HGSC and analyse their tumour samples to uncover mechanisms underlying unexpected clinical responses, and use cell models to understand how genetic vulnerabilities can be exploited in the treatment of HGSC."
1186512	2019-12-07	"Dr Yi Wang"	"Ideas Grants"	"Ideas Grants"	"The role of neuronal Trim28 in regulating metabolism"	"Baker Heart and Diabetes Institute"	"VIC"	"Research Institutes"	600862	"Basic Science"	"Systems Physiology"	"obesity"	"diabetes"	"hypothalamus"	"metabolic disorders"	"neuroendocrinology"	"Individuals who carry a mutation of a gene called TRIM28 are much easier to put on weight and develop diabetes than others. Brain plays a pivotal role in regulating appetite and energy production, and TRIM28 is highly expressed in the brain, but on further studies have been done. This project will be the first to find out how Trim28 in the hypothalamus results in obesity and diabetes, and provide a novel therapeutic strategy to treat obese and diabetic individuals who carry TRIM28 mutations."
1186647	2019-12-07	"Prof Wayne Tilley"	"Ideas Grants"	"Ideas Grants"	"A combinatorial drug strategy to target lethal forms of breast cancer"	"University of Adelaide"	"SA"	"University"	1148310	"Basic Science"	"Molecular Targets"	"steroid hormone receptors"	"breast cancer"	"mechanism of action"	"combination therapy"	"pre-clinical studies"	"Breast cancer kills more than 3000 Australian women each year, in part because current therapies are not curative. We have discovered that a hormone normally present in women can halt the growth of breast cancers. In addition, we have found new classes of drugs that have great potential to inhibit specific types of breast cancer. In this study we will develop individualised treatment strategies that combine hormone treatment with these new targeted therapies to improve breast cancer survival."
1187040	2019-12-07	"Prof Ann Simpson"	"Ideas Grants"	"Ideas Grants"	"Pancreatic transdifferentiation of human hepatocytes using a self-inactivating lentiviral vector"	"University of Technology Sydney"	"NSW"	"University"	891840	"Clinical Medicine and Science"	"Endocrinology"	"diabetes mellitus"	"gene therapy"	"transplantation"	"lentiviral vector"	"hepatocytes"	"Somatic gene therapy is one of the strategies that is being considered to cure Type I diabetes. Specifically, we wish to engineer liver cells to replace beta cell function. The aim of this project is to design a clinically-applicable protocol for the reversal of diabetes using a third generation lentiviral vector that delivers genes to human livers with high efficiency showing long term expression without pathogenicity and immunogenicity following a simple intra-peritoneal injection."
1187505	2019-12-07	"Dr Yvonne Eiby"	"Ideas Grants"	"Ideas Grants"	"Loss of blood volume at the capillary level contributes to poor outcomes for preterm infants"	"University of Queensland"	"QLD"	"University"	1377948.6	"Basic Science"	"Paediatrics"	"premature infant"	"cerebral blood flow"	"hypovolaemia"	"hypotension"	"oedema"	"Babies born prematurely often have inadequate oxygen delivery to the brain soon after birth and this contributes to the high disability rates. We hypothesise that in premature babies loss of fluid from the circulation is excessive and results in low blood volume and reduced oxygen supply to the brain. By studying fluid movement out of the circulation, we can develop targeted treatments to support cardiovascular function in premature babies and reduce the incidence of death and disability."
1187567	2019-12-07	"Prof Christopher Ormandy"	"Ideas Grants"	"Ideas Grants"	"Building the first mouse model of ER+ breast cancer."	"University of New South Wales"	"NSW"	"University"	567543.5	"Basic Science"	"Cancer Cell Biology"	"oestrogen receptor"	"breast cancer"	"endocrine therapy"	"hormone-dependent cancers"	"transcriptional regulation"	"Two thirds of breast cancers express the estrogen receptor and 70% of these cancers will prove to be fatal over the ensuing 20 years, despite most responding initially to endocrine therapy. We hypothesise that the cell making an ER+ cancer can choose between alternate cell fates. We generated a new mouse model that produces a tractable model of ER+ mammary cancer. We will use it to determine what dictates the type of cancer and to understand the way that endocrine resistance occurs."
1187573	2019-12-07	"Prof Mark Dawson"	"Ideas Grants"	"Ideas Grants"	"Investigating the role of CMTM6 in regulating anti-tumour immunity"	"University of Melbourne"	"VIC"	"University"	980360	"Clinical Medicine and Science"	"Cancer Cell Biology"	"cancer biology"	"immune evasion"	"molecular biology"	"animal model"	"novel therapeutic agents"	"This project will aim to characterise a newly discovered protein called CMTM6 which plays a major role in regulating anti-cancer surveillance by the immune system. The application aims to develop new biomarkers for stratifying patients to immunotherapies and deliver novel insights that will advance new immunotherapies to combat a range of cancers"
1187580	2019-12-07	"Dr Kelly Crossley"	"Ideas Grants"	"Ideas Grants"	"Reducing the risk of pulmonary hypertension in infants with a congenital diaphragmatic hernia."	"Monash University"	"VIC"	"University"	920076	"Basic Science"	"Paediatrics"	"pulmonary hypertension"	"lung development"	"lung function"	"congenital defects"	"neonatal"	"Congenital diaphragmatic hernia is a birth defect associated with abnormal development of the airways and blood vessels in the lungs. For these babies, their lungs are often too small for adequate gas exchange and many of these babies will not survive after birth. We are investigating new ways of supporting these infants immediately after birth in order to prevent complications that are important factors for survival until discharge from the hospital."
1187595	2019-12-07	"A/Pr Justin Hamilton"	"Ideas Grants"	"Ideas Grants"	"Inhibition of the platelet thrombin receptor PAR4 to prevent thrombosis in coronary artery disease"	"Monash University"	"VIC"	"University"	1148011	"Basic Science"	"Cardiovascular medicine and Haematology nec"	"protease-activated receptors"	"thrombosis"	"thrombin"	"platelets"	"coronary artery disease"	"Blood clots cause most heart attacks and strokes, and platelets are the blood cells that form these clots. Drugs that block platelet function, such as aspirin, are used to prevent heart attack and stroke but are frequently ineffective. Here, we will investigate a new approach to preventing platelet function, that will be suitable for the prevention of heart attack and stroke in high-risk patients who are poorly served by existing therapies."
1187638	2019-12-07	"Dr Harald Janovjak"	"Ideas Grants"	"Ideas Grants"	"Beta-cell replication through light activation of the OPN3 receptor"	"Monash University"	"VIC"	"University"	465185	"Basic Science"	"Signal Transduction"	"cell proliferation"	"receptor signalling"	"pancreatic beta cell"	"photoreceptors"	"optical fibres"	"Beta-cells are a group of cells that are located in the pancreas and essential for maintaining proper blood sugar levels. Death of beta-cells is a hallmark of diabetes, and new methods to protect beta-cells are urgently needed. We recently discovered that beta-cells respond to visible light with improved survival using proteins from the visual system. In this project, we will develop a new light-based strategy to increase the number and activity of beta-cells in isolation and animal models."
