"Projet.Code_Decision_ANR";"Projet.Acronyme";"Projet.Partenaire.Code_Decision_ANR";"Projet.Partenaire.Est_coordinateur";"Projet.Partenaire.Nom_organisme";"Projet.Partenaire.Categorie_organisme";"Projet.Partenaire.Responsable_scientifique.Nom";"Projet.Partenaire.Responsable_scientifique.Prenom";"Projet.Partenaire.Adresse.Ville";"Projet.Partenaire.Adresse.Region";"Projet.Partenaire.Adresse.Pays"
"ANR-06-SEST-0002";"AIR-CPGS";"ANR-06-SEST-0002-03";False;"UNIVERSITE DE STRASBOURG";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0001";"AANAA";"ANR-06-SEST-0001-01";True;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADR PARIS VII - ADR 12";"Divers public";"LEYNAERT";"Bénédicte";"";"";"France"
"ANR-06-SECU-0014";"MANIF";"ANR-06-SECU-0014-06";False;"INSTITUT TELECOM - BRETAGNE";"Laboratoire public";"COPPIN";"Gilles";"";"";"France"
"ANR-06-SECU-0014";"MANIF";"ANR-06-SECU-0014-05";False;"Soldé";"Divers privé";"RAYNAL";"Patrick";"";"";""
"ANR-06-SECU-0014";"MANIF";"ANR-06-SECU-0014-04";False;"EOLANE LES ULIS/SAINTE-SAVINE";"PME";"DELARQUIER";"Pierre-Claude";"";"";"France"
"ANR-06-SECU-0014";"MANIF";"ANR-06-SECU-0014-03";False;"Soldé";"Divers privé";"BOURGOIS";"Michel";"";"";""
"ANR-06-SECU-0014";"MANIF";"ANR-06-SECU-0014-02";False;"Soldé";"Divers privé";"DORNBUSCH";"David";"";"";""
"ANR-06-SECU-0014";"MANIF";"ANR-06-SECU-0014-01";True;"BERTIN TECHNOLOGIES SA";"Entreprise autre que TPE ou PME";"VERDIER";"Amandine";"";"";"France"
"ANR-06-SECU-0013";"SAFIMAGE";"ANR-06-SECU-0013-02";False;"UNIVERSITE DE NANTES";"Laboratoire public";"GELGON";"Marc";"";"";"France"
"ANR-06-SECU-0013";"SAFIMAGE";"ANR-06-SECU-0013-01";True;"ALCATEL - LUCENT France";"Entreprise autre que TPE ou PME";"MAILLET";"Alain";"";"";"France"
"ANR-06-SECU-0013";"SAFIMAGE";"ANR-06-SECU-0013-03";False;"ECOLE POLYTECHNIQUE - UNIVERSITE DE NANTES";"Laboratoire public";"GUEDON";"Jean-pierre";"";"";"France"
"ANR-06-SECU-0013";"SAFIMAGE";"ANR-06-SECU-0013-04";False;"INDUSTRIAL SMART SOFTWARE TECHNOLOGY - IS2T";"TPE";"RIVARD";"Fred";"";"";"France"
"ANR-06-SECU-0012";"TARANIS";"ANR-06-SECU-0012-03";False;"UNIVERSITE DE PARIS XI [PARIS- SUD]";"Laboratoire public";"FEKETE";"Jean-Daniel";"";"";"France"
"ANR-06-SECU-0012";"TARANIS";"ANR-06-SECU-0012-01";True;"MASA GROUP";"PME";"COMPTDAER";"Jérome";"";"";"France"
"ANR-06-SECU-0012";"TARANIS";"ANR-06-SECU-0012-02";False;"ESRI France";"PME";"LARQUET";"David";"";"";"France"
"ANR-06-SECU-0011";"SRIP";"ANR-06-SECU-0011-05";False;"COMMISSARIAT A LENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES - CENTRE DETUDES NUCLEAIRES SACLAY";"Divers public";"PLUQUET";"Alain";"";"";"France"
"ANR-06-SECU-0011";"SRIP";"ANR-06-SECU-0011-03";False;"ECOLE NATIONALE SUPERIEURE DES OFFICIERS SAPEURS-POMPIERS";"Laboratoire public";"ELBEZ";"Régis";"";"";"France"
"ANR-06-SECU-0011";"SRIP";"ANR-06-SECU-0011-02";False;"INSTITUT NATIONAL DE LENVIRONNEMENT INDUSTRIEL ET DES RISQUES";"Divers public";"FONTAINE";"François";"";"";"France"
"ANR-06-SECU-0011";"SRIP";"ANR-06-SECU-0011-01";True;"ECA";"PME";"JEAN-MARC";"Denis";"";"";"France"
"ANR-06-SECU-0011";"SRIP";"ANR-06-SECU-0011-04";False;"SERVICE DEPARTEMENTAL INCENDIE ET SECOURS DES BOUCHES DU RHÔNE (SDIS)";"Divers public";"MONET";"Jean-Paul";"";"";"France"
"ANR-06-SECU-0010";"SIMAVI";"ANR-06-SECU-0010-08";False;"OKTAL SYNTHETIC ENVIRONMENT";"PME";"CATHALA";"Thierry";"";"";"France"
"ANR-06-SECU-0010";"SIMAVI";"ANR-06-SECU-0010-05";False;"COMMISSARIAT A LENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES";"Divers public";"GUILLOT";"Ludovic";"";"";"France"
"ANR-06-SECU-0010";"SIMAVI";"ANR-06-SECU-0010-04";False;"AIRSHIPVISION INTERNATIONAL";"TPE";"RAQUIN";"Cyrille";"";"";"France"
"ANR-06-SECU-0010";"SIMAVI";"ANR-06-SECU-0010-02";False;"THALES SERVICES";"Divers privé";"PEYRONNET";"Pascal";"";"";"France"
"ANR-06-SECU-0010";"SIMAVI";"ANR-06-SECU-0010-01";True;"OFFICE NATIONAL DETUDES ET DE RECHERCHES AEROSPATIALES (O.N.E.R.A.) CENTRE CHATILLON";"Divers public";"GUICHETEAU";"PHLIPPE";"";"";"France"
"ANR-06-SECU-0009";"REALEX";"ANR-06-SECU-0009-04";False;"INHES";"Laboratoire public";"RAGOT";"Gilles";"";"";"France"
"ANR-06-SECU-0009";"REALEX";"ANR-06-SECU-0009-02";False;"ASSOCIATION POUR LA RECHERCHE ET LE DEVELOPPEMENT DES METHODES ET PROCESSUS INDUSTRIELS (ARMINES)";"Laboratoire public";"DUSSERRE";"Gilles";"";"";"France"
"ANR-06-SECU-0009";"REALEX";"ANR-06-SECU-0009-03";False;"ECOLE NATIONALE SUPERIEURE DES OFFICIERS SAPEURS-POMPIERS";"Laboratoire public";"CHAPELAIN";"Jean";"";"";"France"
"ANR-06-SECU-0009";"REALEX";"ANR-06-SECU-0009-01";True;"INSTITUT NATIONAL DE LENVIRONNEMENT INDUSTRIEL ET DES RISQUES";"Divers public";"FONTAINE";"François";"";"";"France"
"ANR-06-SECU-0009";"REALEX";"ANR-06-SECU-0009-05";False;"Soldé";"Divers privé";"NEXON";"Elisande";"";"";""
"ANR-06-SECU-0009";"REALEX";"ANR-06-SECU-0009-06";False;"COMMISSARIAT A LENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES - Direction des Applications Militaires";"Divers public";"ARMAND";"patrick";"";"";"France"
"ANR-06-SECU-0009";"REALEX";"ANR-06-SECU-0009-07";False;"THALES SERVICES SAS";"Entreprise autre que TPE ou PME";"CAUDRON";"Anne";"";"";"France"
"ANR-06-SECU-0008";"PROTER";"ANR-06-SECU-0008-05";False;"UNIVERSITE PARIS-EST MARNE LA VALLEE";"Laboratoire public";"ADLER";"Michele";"";"";"France"
"ANR-06-SECU-0008";"PROTER";"ANR-06-SECU-0008-04";False;"UNIVERSITE DE PARIS 7";"Laboratoire public";"LION";"Claude";"";"";"France"
"ANR-06-SECU-0008";"PROTER";"ANR-06-SECU-0008-03";False;"KBS";"TPE";"BATTYANI";"Marc";"";"";"France"
"ANR-06-SECU-0008";"PROTER";"ANR-06-SECU-0008-02";False;"INSTITUT DE RECHERCHE APPLIQUEE A LA FORMULATION DANALYSE ET LA QUALITIQUE (IRFAQ)";"TPE";"GOFFINET";"Pierre";"";"";"France"
"ANR-06-SECU-0008";"PROTER";"ANR-06-SECU-0008-01";True;"GIAT INDUSTRIES";"Entreprise autre que TPE ou PME";"BILLARD";"Estelle";"";"";"France"
"ANR-06-SECU-0007";"LISE";"ANR-06-SECU-0007-01";True;"UNIVERSITE DE BESANCON [FRANCHE-COMTE]";"Laboratoire public";"CARDEY-GREENFIELD";"Sylviane";"";"";"France"
"ANR-06-SECU-0007";"LISE";"ANR-06-SECU-0007-02";False;"AIRBUS OPERATIONS SAS";"Entreprise autre que TPE ou PME";"BEAUJARD";"Florence";"";"";"France"
"ANR-06-SECU-0007";"LISE";"ANR-06-SECU-0007-03";False;"UNIVERSITE DE BESANCON [FRANCHE-COMTE]";"Laboratoire public";"VUITTON";"Dominique";"";"";"France"
"ANR-06-SECU-0006";"ISYCRI";"ANR-06-SECU-0006-06";False;"THALES COMMUNICATIONS S.A.";"Entreprise autre que TPE ou PME";"PIGNON";"Jean-Paul";"";"";"France"
"ANR-06-SECU-0006";"ISYCRI";"ANR-06-SECU-0006-04";False;"UNIVERSITE TOULOUSE I [SCIENCES SOCIALES]";"Laboratoire public";"HANACHI";"Chihab";"";"";"France"
"ANR-06-SECU-0006";"ISYCRI";"ANR-06-SECU-0006-03";False;"ASSOCIATION POUR LA RECHERCHE ET LE DEVELOPPEMENT DES METHODES ET PROCESSUS INDUSTRIELS (ARMINES)";"Laboratoire public";"CHAPURLAT";"Vincent";"";"";"France"
"ANR-06-SECU-0006";"ISYCRI";"ANR-06-SECU-0006-02";False;"EBM WEBSOURCING";"TPE";"LORRE";"Jean-Pierre";"";"";"France"
"ANR-06-SECU-0006";"ISYCRI";"ANR-06-SECU-0006-01";True;"ASSOCIATION POUR LA RECHERCHE ET LE DEVELOPPEMENT DES METHODES ET PROCESSUS INDUSTRIELS (ARMINES)";"Laboratoire public";"BÉNABEN";"Frédéric";"";"";"France"
"ANR-06-SECU-0005";"INTERSECTS";"ANR-06-SECU-0005-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR OUEST ET NORD";"Divers public";"DELPEUCH";"Thierry";"";"";"France"
"ANR-06-SECU-0004";"EGSISTES";"ANR-06-SECU-0004-01";True;"INSTITUT NATIONAL DE LENVIRONNEMENT INDUSTRIEL ET DES RISQUES";"Divers public";"TRUCHOT";"Benjamin";"";"";"France"
"ANR-06-SECU-0004";"EGSISTES";"ANR-06-SECU-0004-02";False;"UNIVERSITE DE VALENCIENNES ET DU HAINAUT-CAMBRESIS";"Laboratoire public";"MONNOYER-DE-GALLAND";"François";"";"";"France"
"ANR-06-SECU-0004";"EGSISTES";"ANR-06-SECU-0004-03";False;"CEA";"Divers public";"ARMAND";"patrick";"";"";"France"
"ANR-06-SECU-0004";"EGSISTES";"ANR-06-SECU-0004-04";False;"REGIE AUTONOME DES TRANSPORTS PARISIENS RATP";"Entreprise autre que TPE ou PME";"DEBERTEIX";"Pascal";"";"";"France"
"ANR-06-SECU-0004";"EGSISTES";"ANR-06-SECU-0004-05";False;"SCETAUROUTE";"Divers privé";"FOURNIER";"Luc";"";"";"France"
"ANR-06-SECU-0003";"DEMOLOC";"ANR-06-SECU-0003-03";False;"3D PLUS SA";"PME";"";"";"";"";"France"
"ANR-06-SECU-0003";"DEMOLOC";"ANR-06-SECU-0003-01";True;"Soldé";"Divers privé";"DANIELE";"Norbert";"";"";""
"ANR-06-SECU-0003";"DEMOLOC";"ANR-06-SECU-0003-02";False;"EADS SECURE NETWORKS";"Entreprise autre que TPE ou PME";"ZEINI";"Audrey";"";"";"France"
"ANR-06-SECU-0002";"CAnADA";"ANR-06-SECU-0002-07";False;"YOUGS";"Divers privé";"MINARD";"Frédéric";"";"";"France"
"ANR-06-SECU-0002";"CAnADA";"ANR-06-SECU-0002-06";False;"THALES CORPORATE SERVICES";"Entreprise autre que TPE ou PME";"FEDORCZAK";"Christian";"";"";"France"
"ANR-06-SECU-0002";"CAnADA";"ANR-06-SECU-0002-05";False;"UNIVERSITE DE LILLE II [DROIT ET SANTE]";"Laboratoire public";"LAVENUE";"Jean-Jacques";"";"";"France"
"ANR-06-SECU-0002";"CAnADA";"ANR-06-SECU-0002-04";False;"INSA DE LYON - INSA";"Laboratoire public";"JOLION";"Jean-Michel";"";"";"France"
"ANR-06-SECU-0002";"CAnADA";"ANR-06-SECU-0002-03";False;"UNIVERSITE DE LILLE III [CHARLES-DE-GAULLE]";"Laboratoire public";"Coello";"Yann";"";"";"France"
"ANR-06-SECU-0002";"CAnADA";"ANR-06-SECU-0002-02";False;"UNIVERSITE DE LILLE I [SCIENCES ET TECHNOLOGIES]";"Laboratoire public";"DJERABA";"Chabane";"";"";"France"
"ANR-06-SECU-0002";"CAnADA";"ANR-06-SECU-0002-01";True;"ARMINES";"Laboratoire public";"BOONAERT";"Jacques";"";"";"France"
"ANR-06-SECU-0001";"ASPIC";"ANR-06-SECU-0001-04";False;"THALES AIR SYSTEMS SA";"Entreprise autre que TPE ou PME";"MULLER";"Daniel";"";"";"France"
"ANR-06-SECU-0001";"ASPIC";"ANR-06-SECU-0001-03";False;"INSTITUT NATIONAL DE LENVIRONNEMENT INDUSTRIEL ET DES RISQUES";"Divers public";"DEBRAY";"Bruno";"";"";"France"
"ANR-06-SECU-0001";"ASPIC";"ANR-06-SECU-0001-01";True;"THALES CORPORATE SERVICES";"Entreprise autre que TPE ou PME";"DUDRAGNE";"Laurens";"";"";"France"
"ANR-06-SECU-0001";"ASPIC";"ANR-06-SECU-0001-05";False;"BERTIN TECHNOLOGIES SA";"Entreprise autre que TPE ou PME";"BERNASCOLLE";"Philippe";"";"";"France"
"ANR-06-SECU-0001";"ASPIC";"ANR-06-SECU-0001-06";False;"BULL SAS";"Entreprise autre que TPE ou PME";"LACOMBE";"Frédéric";"";"";"France"
"ANR-06-SECU-0001";"ASPIC";"ANR-06-SECU-0001-02";False;"THALES SERVICES";"Divers privé";"PEYRONNET";"Pascal";"";"";"France"
"ANR-06-ROBO-0014";"POROS";"ANR-06-ROBO-0014-06";False;"DOSISOFT";"PME";"DIAZ";"Jean Christophe";"";"";"France"
"ANR-06-ROBO-0014";"POROS";"ANR-06-ROBO-0014-05";False;"INSTITUT CURIE";"Divers public";"FERRAND";"Régis";"";"";"France"
"ANR-06-ROBO-0014";"POROS";"ANR-06-ROBO-0014-04";False;"UNIVERSITE PIERRE ET MARIE CURIE PARIS VI";"Laboratoire public";"BELLOT";"Delphine";"";"";"France"
"ANR-06-ROBO-0014";"POROS";"ANR-06-ROBO-0014-03";False;"COMMISSARIAT A LENERGIE ATOMIQUE - CENTRE DE SACLAY";"Divers public";"PERROT";"Yann";"";"";"France"
"ANR-06-ROBO-0014";"POROS";"ANR-06-ROBO-0014-02";False;"ASSOCIATION ARIPA (ATELIER RECH. INDUS. EN PRODUCTIQUE ET AUTOMATIQUE)";"Laboratoire public";"SANTAMARIA";"Jean Yves";"";"";"France"
"ANR-06-ROBO-0014";"POROS";"ANR-06-ROBO-0014-01";True;"AS2I";"Laboratoire public";"LOUIS";"Eric";"";"";"France"
"ANR-06-ROBO-0013";"CONNECT";"ANR-06-ROBO-0013-04";False;"ROBOSOFT";"TPE";"MARTINEZ";"Francis";"";"";"France"
"ANR-06-ROBO-0013";"CONNECT";"ANR-06-ROBO-0013-03";False;"PROLEXIA";"TPE";"NICOLAS";"Stéphane";"";"";"France"
"ANR-06-ROBO-0013";"CONNECT";"ANR-06-ROBO-0013-02";False;"INSTITUT FRANCAIS DE RECHERCHE POUR LEXPLOITATION DE LA MER";"Divers public";"PERRIER";"Michel";"";"";"France"
"ANR-06-ROBO-0013";"CONNECT";"ANR-06-ROBO-0013-01";True;"CNRS DELEGATION REGIONALE ALPES";"Divers public";"CANUDAS DE WIT";"Carlos";"";"";"France"
"ANR-06-ROBO-0012";"IMPALA";"ANR-06-ROBO-0012-03";False;"UNIVERSITE BLAISE PASCAL CLERMONT FERRAND 2";"Laboratoire public";"CHAPUIS";"Roland";"";"";"France"
"ANR-06-ROBO-0012";"IMPALA";"ANR-06-ROBO-0012-02";False;"THALES OPTRONIQUE SA";"Entreprise autre que TPE ou PME";"MORILLON";"Joël";"";"";"France"
"ANR-06-ROBO-0012";"IMPALA";"ANR-06-ROBO-0012-01";True;"CENTRE NATIONAL DU MACHINISME AGRICOLE DU GENIE RURAL DES EAUX ET FORETS";"Divers public";"MONOD";"Marie Odile";"";"";"France"
"ANR-06-ROBO-0011";"2RT-3D";"ANR-06-ROBO-0011-01";True;"ROBOSOFT";"TPE";"MARTINEZ";"Francis";"";"";"France"
"ANR-06-ROBO-0011";"2RT-3D";"ANR-06-ROBO-0011-03";False;"THALES OPTRONIQUE SA";"Entreprise autre que TPE ou PME";"MORILLON";"Joël";"";"";"France"
"ANR-06-ROBO-0011";"2RT-3D";"ANR-06-ROBO-0011-02";False;"CNRS DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"LACROIX";"Simon";"";"";"France"
"ANR-06-ROBO-0010";"RobAutiSTIC";"ANR-06-ROBO-0010-06";False;"Centre ressources autisme Midi Pyrénées";"Divers public";"MAFFRE";"Thierry";"";"";"France"
"ANR-06-ROBO-0010";"RobAutiSTIC";"ANR-06-ROBO-0010-05";False;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADR Grand Ouest";"Divers public";"DANSART";"Pascale";"";"";"France"
"ANR-06-ROBO-0010";"RobAutiSTIC";"ANR-06-ROBO-0010-04";False;"Sésame Autisme-Gestion et Perspectives Hopital de jour de Chevilly Larue";"Divers privé";"MALEN";"Jean Pierre";"";"";"France"
"ANR-06-ROBO-0010";"RobAutiSTIC";"ANR-06-ROBO-0010-03";False;"UNIVERSITE FRANCOIS-RABELAIS TOURS";"Laboratoire public";"GAUCHER";"Pierre";"";"";"France"
"ANR-06-ROBO-0010";"RobAutiSTIC";"ANR-06-ROBO-0010-02";False;"UNIVERSITE DE LA ROCHELLE";"Laboratoire public";"CHAMPAGNAT";"Ronan";"";"";"France"
"ANR-06-ROBO-0010";"RobAutiSTIC";"ANR-06-ROBO-0010-01";True;"UNIVERSITE EVRY VAL-ESSONNE";"Laboratoire public";"PRADEL";"Gilbert";"";"";"France"
"ANR-06-ROBO-0010";"RobAutiSTIC";"ANR-06-ROBO-0010-94";False;"Autisme 75 - Ile de France";"Laboratoire public";"";"";"";"";"France"
"ANR-06-ROBO-0009";"Smart Surface";"ANR-06-ROBO-0009-06";False;"CNRS DELEGATION REGIONALE PARIS A";"Divers public";"LE PIOUFLE";"Bruno";"";"";"France"
"ANR-06-ROBO-0009";"Smart Surface";"ANR-06-ROBO-0009-05";False;"CNRS DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"EL BAZ";"Didier";"";"";"France"
"ANR-06-ROBO-0009";"Smart Surface";"ANR-06-ROBO-0009-04";False;"CNRS DELEGATION REGIONALE ALSACE";"Divers public";"CHAPUIS";"Yves André";"";"";"France"
"ANR-06-ROBO-0009";"Smart Surface";"ANR-06-ROBO-0009-03";False;"CNRS DELEGATION REGIONALE CENTRE EST";"Divers public";"MANCEAU";"Jean François";"";"";"France"
"ANR-06-ROBO-0009";"Smart Surface";"ANR-06-ROBO-0009-02";False;"UNIVERSITE DE FRANCHE-COMTE BESANCON";"Laboratoire public";"BOURGEOIS";"Julien";"";"";"France"
"ANR-06-ROBO-0009";"Smart Surface";"ANR-06-ROBO-0009-01";True;"CNRS DELEGATION REGIONALE CENTRE EST";"Divers public";"LE FORT PIAT";"Nathalie";"";"";"France"
"ANR-06-ROBO-0008";"TREMOR";"ANR-06-ROBO-0008-02";False;"CENTRE HOSPITALIER UNIVERSITAIRE MONTPELLIER ANDRE BENECH";"Divers public";"GENY";"Christian";"";"";"France"
"ANR-06-ROBO-0008";"TREMOR";"ANR-06-ROBO-0008-01";True;"CNRS DELEGATION REGIONALE LANGUEDOC ROUSSILLON";"Divers public";"POIGNET";"Philippe";"";"";"France"
"ANR-06-ROBO-0008";"TREMOR";"ANR-06-ROBO-0008-03";False;"Union Mutualiste Propara";"PME";"FATTAL";"Charles";"";"";"France"
"ANR-06-ROBO-0008";"TREMOR";"ANR-06-ROBO-0008-04";False;"OBELIA";"PME";"DIVOUX";"Jean Louis";"";"";"France"
"ANR-06-ROBO-0007";"SCUAV";"ANR-06-ROBO-0007-06";False;"CNRS DELEGATION REGIONALE NORD PAS DE CALAIS ET PICARDIE";"Divers public";"DE MIRAS";"Jérôme";"";"";"France"
"ANR-06-ROBO-0007";"SCUAV";"ANR-06-ROBO-0007-05";False;"INSTITUT NATIONAL DE LA RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE";"Divers public";"MORIN";"Pascal";"";"";"France"
"ANR-06-ROBO-0007";"SCUAV";"ANR-06-ROBO-0007-04";False;"INSTITUT NATIONAL DE LA RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE";"Divers public";"CHAUMETTE";"Francois";"";"";"France"
"ANR-06-ROBO-0007";"SCUAV";"ANR-06-ROBO-0007-03";False;"BERTIN TECHNOLOGIES SA";"Entreprise autre que TPE ou PME";"TROUCHET";"Daniel";"";"";"France"
"ANR-06-ROBO-0007";"SCUAV";"ANR-06-ROBO-0007-02";False;"COMMISSARIAT A LENERGIE ATOMIQUE - CENTRE DE SACLAY";"Divers public";"ECK";"Laurent";"";"";"France"
"ANR-06-ROBO-0007";"SCUAV";"ANR-06-ROBO-0007-01";True;"UNIVERSITE DE NICE SOPHIA ANTIPOLIS";"Laboratoire public";"HAMEL";"Tarek";"";"";"France"
"ANR-06-ROBO-0006";"EmotiRob";"ANR-06-ROBO-0006-01";True;"UNIVERSITE DE BRETAGNE SUD";"Laboratoire public";"DUHAUT";"Dominique";"";"";"France"
"ANR-06-ROBO-0006";"EmotiRob";"ANR-06-ROBO-0006-02";False;"UNIVERSITE FRANCOIS-RABELAIS TOURS";"Laboratoire public";"ANTOINE";"Jean Yves";"";"";"France"
"ANR-06-ROBO-0006";"EmotiRob";"ANR-06-ROBO-0006-03";False;"UNIVERSITE DE BRETAGNE SUD";"Laboratoire public";"WILLIAMS";"Geoffrey";"";"";"France"
"ANR-06-ROBO-0005";"PACMAN";"ANR-06-ROBO-0005-03";False;"COMMISSARIAT A LENERGIE ATOMIQUE - CENTRE DE SACLAY";"Divers public";"MICAELLI";"Alain";"";"";"France"
"ANR-06-ROBO-0005";"PACMAN";"ANR-06-ROBO-0005-02";False;"INSTITUT NATIONAL DE LA RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE";"Divers public";"LECUYER";"Anatole";"";"";"France"
"ANR-06-ROBO-0005";"PACMAN";"ANR-06-ROBO-0005-01";True;"CNRS DELEGATION REGIONALE PARIS B";"Divers public";"REGNIER";"Stéphane";"";"";"France"
"ANR-06-ROBO-0004";"Objectif 100G";"ANR-06-ROBO-0004-03";False;"ADEPT TECHNOLOGY FRANCE";"PME";"RAFFIN";"Jean Luc";"";"";"France"
"ANR-06-ROBO-0004";"Objectif 100G";"ANR-06-ROBO-0004-02";False;"CNRS DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"QUEINNEC";"Isabelle";"";"";"France"
"ANR-06-ROBO-0004";"Objectif 100G";"ANR-06-ROBO-0004-01";True;"CNRS DELEGATION REGIONALE LANGUEDOC ROUSSILLON";"Divers public";"PIERROT";"François";"";"";"France"
"ANR-06-ROBO-0003";"BRAHMA";"ANR-06-ROBO-0003-02";False;"CNRS DELEGATION REGIONALE PARIS A";"Divers public";"ROBY BRAMI";"Agnes";"";"";"France"
"ANR-06-ROBO-0003";"BRAHMA";"ANR-06-ROBO-0003-01";True;"UNIVERSITE PIERRE ET MARIE CURIE PARIS VI";"Laboratoire public";"MOREL";"Guillaume";"";"";"France"
"ANR-06-ROBO-0003";"BRAHMA";"ANR-06-ROBO-0003-05";False;"HAPTION SA";"TPE";"LOUVEAU";"Francois";"";"";"France"
"ANR-06-ROBO-0003";"BRAHMA";"ANR-06-ROBO-0003-03";False;"CENTRE HOSPITALIER UNIVERSITAIRE de BREST";"Divers public";"REMY NERIS";"Olivier";"";"";"France"
"ANR-06-ROBO-0003";"BRAHMA";"ANR-06-ROBO-0003-04";False;"COMMISSARIAT A L ENERGIE ATOMIQUE CENTRE DE SACLAY";"Divers public";"PERROT";"Yann";"";"";"France"
"ANR-06-ROBO-0002";"SIROPA";"ANR-06-ROBO-0002-05";False;"CNRS DELEGATION REGIONALE BRETAGNE ET PAYS DE LOIRE";"Divers public";"WENGER";"Philippe";"";"";"France"
"ANR-06-ROBO-0002";"SIROPA";"ANR-06-ROBO-0002-04";False;"UNIVERSITE NANTES";"Laboratoire public";"GRANVILLIERS";"Laurent";"";"";"France"
"ANR-06-ROBO-0002";"SIROPA";"ANR-06-ROBO-0002-03";False;"INSTITUT NATIONAL DE LA RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE (INRIA Rocquencourt)";"Divers public";"ROUILLIER";"Fabrice";"";"";"France"
"ANR-06-ROBO-0002";"SIROPA";"ANR-06-ROBO-0002-02";False;"UNIVERSITE RENNES 1";"Laboratoire public";"COSTE";"Michel";"";"";"France"
"ANR-06-ROBO-0002";"SIROPA";"ANR-06-ROBO-0002-01";True;"INSTITUT NATIONAL DE LA RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE (INRIA Sophia-Antipolis)";"Divers public";"MERLET";"Jean Pierre";"";"";"France"
"ANR-06-ROBO-0001";"RAAMO";"ANR-06-ROBO-0001-06";False;"UNIVERSITE JOSEPH FOURIER GRENOBLE 1";"Laboratoire public";"FAVIER";"Denis";"";"";"France"
"ANR-06-ROBO-0001";"RAAMO";"ANR-06-ROBO-0001-05";False;"CNRS DELEGATION REGIONALE ALPES";"Divers public";"ALAMIR";"Mazen";"";"";"France"
"ANR-06-ROBO-0001";"RAAMO";"ANR-06-ROBO-0001-04";False;"ECOLE CENTRALE NANTES";"Laboratoire public";"VISONNEAU";"Michel";"";"";"France"
"ANR-06-ROBO-0001";"RAAMO";"ANR-06-ROBO-0001-03";False;"CNRS DELEGATION REGIONALE ILE DE FRANCE SUD";"Divers public";"GRANT";"Kirsty";"";"";"France"
"ANR-06-ROBO-0001";"RAAMO";"ANR-06-ROBO-0001-02";False;"ECOLE NATIONALE SUPERIEURE DES TECHNIQUES INDUSTRIELLES ET DES MINES NANTES";"Laboratoire public";"LUQUIN";"Lionel";"";"";"France"
"ANR-06-ROBO-0001";"RAAMO";"ANR-06-ROBO-0001-01";True;"ECOLE NATIONALE SUPERIEURE DES TECHNIQUES INDUSTRIELLES ET DES MINES NANTES";"Laboratoire public";"BOYER";"Frédéric";"";"";"France"
"ANR-06-RIAM-0027";"Sample Orchestrator";"ANR-06-RIAM-0027-02";False;"UNIVERS SONS";"TPE";"";"";"";"";"France"
"ANR-06-RIAM-0027";"Sample Orchestrator";"ANR-06-RIAM-0027-01";True;"INSTITUT DE RECHERCHE ET DE COORDINATION ACOUSTIQUE-MUSIQUE ( IRCAM )";"Laboratoire public";"VINET";"Hugues";"";"";"France"
"ANR-06-RIAM-0026";"ANAFIX";"ANR-06-RIAM-0026-01";True;"OUEST AUDIOVISUEL";"TPE";"LOMBARD";"Olivier";"";"";"France"
"ANR-06-RIAM-0026";"ANAFIX";"ANR-06-RIAM-0026-03";False;"UNIVERSITE DE LILLE III [CHARLES-DE-GAULLE]";"Laboratoire public";"";"";"";"";"France"
"ANR-06-RIAM-0026";"ANAFIX";"ANR-06-RIAM-0026-02";False;"UNIVERSITE DE LILLE I [SCIENCES ET TECHNOLOGIES]";"Laboratoire public";"";"";"";"";"France"
"ANR-06-RIAM-0025";"Ciné Lab";"ANR-06-RIAM-0025-04";False;"ANTENNA AUDIO (ACT FRANCE)";"PME";"";"";"";"";"France"
"ANR-06-RIAM-0025";"Ciné Lab";"ANR-06-RIAM-0025-03";False;"FORUM DES IMAGES";"Laboratoire public";"";"";"";"";"France"
"ANR-06-RIAM-0025";"Ciné Lab";"ANR-06-RIAM-0025-02";False;"UNIVERSITE CLAUDE BERNARD - LYON I";"Laboratoire public";"";"";"";"";"France"
"ANR-06-RIAM-0025";"Ciné Lab";"ANR-06-RIAM-0025-01";True;"CENTRE NATIONAL ART ET CULTURE GEORGES POMPIDOU";"Laboratoire public";"PULG";"Vincent";"";"";"France"
