Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Bendayan, Reina",University of Toronto,Operating Grant,200809MOP,Pharmaceutical Sciences,Regulation of Antiretroviral Drug Transport in the Brain,"                $485,743","                      $0","5 yrs 0 mth "
"Bennett, Steffany A",University of Ottawa,Operating Grant,200809MOP,Cell Biology & Mechanisms of Disease,Targeting connexins to promote functional neuroregeneration,"                $591,570","                      $0","5 yrs 0 mth "
"Bennett, Steffany A; Figeys, Daniel",University of Ottawa,Training Grant,200811TGF,"CIHR Training Program Grants ""C""",CIHR Training Grant in Neurodegenerative Lipidomics:  A Targeted Systems Biology Approach to Integrative Research Training,"              $1,790,000","                      $0","6 yrs 0 mth "
"Bérard, Anick","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Operating Grant: Maternal and Child Health,200809MCH,Maternal and Child Health: Secondary Analysis of Provincial and National Databases,"Use of anti-infectives, and more specifically antibiotics, during pregnancy: Risks and benefits for the mother and child","                $100,000","                      $0","2 yrs 0 mth "
"Bergeron, Richard",Ottawa Hospital Research Institute,Operating Grant - Priority Announcement: Aging (Bridge Funding),200809IAO,Biological and Clinical Aspects of Aging,D-serine and plasticity,"                $100,000","                      $0","1 yr 0 mth "
"Bergeron, Richard",Ottawa Hospital Research Institute,Operating Grant,200809MOP,Pharmacology & Toxicology,Putative therapeutic role of endogenous NAAG,"                $440,068","                      $0","4 yrs 0 mth "
"Berghuis, Albert M",Direct Payment,Canada Research Chairs - CIHR Funded,200811CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"              $1,400,000","                      $0","7 yrs 0 mth "
"Bernard, Nicole F",Research Institute of the McGill University Health Centre,Operating Grant - Priority Announcement: Canadian HIV Vaccine Initiative,200809HVI,Virology & Viral Pathogenesis,The functional profile of NK cells in HIV exposed uninfected subjects: Association with carriage of NK receptor-HLA ligand genotypes.,"                $440,604","                      $0","3 yrs 0 mth "
"Bernier, Louis-Philippe",McGill University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Involvement of intracellular phosphoinositides in the regulation of neuronal and glial P2X receptors implicated in pain pathologies.,"                $105,000","                      $0","3 yrs 0 mth "
"Berube, Gervais; Asselin, Eric",Universit&eacute; du Qu&eacute;bec &agrave; Trois-Rivi&egrave;res,Operating Grant - Priority Announcement: Ovarian Cancer (bridge funding),200809OVA,Pharmaceutical Sciences,In vivo evaluation of new anticancer agents for site-specific treatment of breast and ovarian cancers,"                      $0","                      $0","1 yr 0 mth "
"Bérubé, Nathalie G",University of Western Ontario,Operating Grant,200809MOP,Molecular & Cellular Neurosciences - B,Neuronal functions of the ATRX mental retardation gene.,"                $785,991","                      $0","5 yrs 0 mth "
"Bérubé, Patrick",Universit&eacute; de Sherbrooke,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Régulation du niveau d'expression des DRD2 provoquée par le stress oxydatif.,"                $105,000","                      $0","3 yrs 0 mth "
"Bettinger, Julie A",University of British Columbia,Operating Grant,200809MOP,"Public, Community and Population Health - B",Evaluation of Meningococcal C Conjugate Vaccine Programs in Canadian Children,"                $699,663","                      $0","5 yrs 0 mth "
"Bezanson, Joshua T",Direct Payment,CIHR Journalism Award,200812JOU,Journalism Awards,"""Medicine 2020""","                 $10,000","                      $0","1 yr 0 mth "
"Bhaijiwala, Mehereen",Hospital for Sick Children (Toronto),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,"Using a novel fMRI approach to Assess the Neural Correlates of Cancellation in Adolescents with Attention Deficit Hyperactive Disorder (ADHD),non-ADHD siblings and normal healthy controls.","                $105,000","                      $0","3 yrs 0 mth "
"Bhandari, Mohit; Guyatt, Gordon H",McMaster University,Randomized Controlled Trials,200809MCT,Randomized Controlled Trials - B (RSB),"FLUID LAVAGE OF OPEN WOUNDS (F.L.O.W.): A Multi-center, Blinded, Factorial Trial Comparing Alternative Irrigating Solutions and Pressures in Patients with Open Fractures","              $1,756,616","                      $0","4 yrs 0 mth "
"Bherer, Louis","CIUSSS du Centre-Sud-de-l'&Icirc;le-de-Montr&eacute;al (Montr&eacute;al, Qu&eacute;bec)",Operating Grant: Demonstration Projects in Mobility in Aging,200803DPA,Social Dimensions in Aging,Entraînement physique et stimulation cognitive pour améliorer la mobilité des personnes âgées fragiles,"                $189,950","                      $0","3 yrs 0 mth "
"Bilodeau, Marc",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Training Grant,200811TGF,"CIHR Training Program Grants ""B""",National CIHR Research Training Program in Hepatitis C- Subvention nationale de formation des IRSC en hépatite C,"                      $0","                      $0","6 yrs 0 mth "
"Binda, Olivier",Direct Payment,CIHR Fellowship,200810MFE,Fellowships - Post-PhD,Lysine Methylation of Non-Histone Proteins,"                $150,000","                      $0","3 yrs 0 mth "
"Binik, Ariella",University of Western Ontario,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,Moral Obligations in HIV Prevention Research Conducted in Resource-Poor Settings,"                $105,000","                      $0","3 yrs 0 mth "
"Birch, Ashley H",McGill University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Molecular Genetic Analyses of Chromosome 3p Genes in Epithelial Ovarian Cancer,"                $105,000","                      $0","3 yrs 0 mth "
"Bisaillon, Laura M",University of Ottawa,Doctoral Research Award - PA: Health Services/Pop. Health HIV/AIDS Research,200810IDR,Doctoral Research Awards - B,Cordon sanitaire or healthy policy?: Documenting and evaluating impacts of Canada's HIV screening of immigrants and refugees as a population health intervention strategy   Cordon sanitaire ou politique saine?: L'examen et l'évaluation des effets de la politique fédérale de dépistage obligatoire pour le VIH/sida des immigrants et réfugiés au Canada comme stratégie d'intervention en santé des populations,"                 $44,000","                      $0","2 yrs 0 mth "
"Bishop, Jennifer L",University of British Columbia,CAG/CIHR Fellowship for Research in Gastroenterology/Nutrition,200810GNF,CIHR - INMD  - CAG (Canadian Association of Gastroenterology) Partnership,Regulatory Mechanisms of Gut Inflammation: Characterizing the roles of LYN and SHIP in the immunopathology of Salmonella infections and IBD.,"                 $60,000","                      $0","2 yrs 0 mth "
"Bizheva, Kostadinka K",University of Waterloo (Ontario),Collaborative Health Research Projects (NSERC partnered),200812CPG,Special Cases,Structural and functional biomarkers of the human ocular anterior segment,"                $100,000","                      $0","1 yr 0 mth "
"Blais, Lucie",Universit&eacute; de Montr&eacute;al,Operating Grant: Maternal and Child Health,200809MCH,Maternal and Child Health: Secondary Analysis of Provincial and National Databases,"Asthma, use of controller therapy during pregnancy and perinatal outcomes","                 $97,000","                  $3,000","2 yrs 0 mth "
"Blanchet, Pierre J",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Operating Grant,200809MOP,Behavioural Sciences - B: Clinical Behavioural Sciences,Nonmotor and imaging features of tardive parkinsonism in chronic schizophrenia,"                $594,213","                      $0","5 yrs 0 mth "
"Blumberger, Daniel M",Centre for Addiction and Mental Health (Toronto),Fellowship Award - Aging,200810SIB,Health Professional Awards - Fellowships,REPETITIVE TRANSCRANIAL MAGNETIC STIMULATION (rTMS) IN TREATMENT- RESISTANT LATE-LIFE DEPRESSION,"                $110,000","                      $0","2 yrs 0 mth "
"Bobyn, John D; Tanzer, Michael",Research Institute of the McGill University Health Centre,Operating Grant,200809MOP,Biomedical Engineering,Characterization and efficacy of bisphosphonate eluting orthopaedic implants,"                $321,624","                      $0","3 yrs 0 mth "
"Bodnar, Michael D",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,The early identification of neuroimaging markers of clinical outcome in a cohort of first episode psychosis.,"                 $35,000","                      $0","1 yr 0 mth "
"Boehm, Jannic",Universit&eacute; de Montr&eacute;al,Operating Grant - PA: INMHA (bridge funding),200809INO,Molecular & Cellular Neurosciences - B,Changes in synaptic plasticity by A-beta and the APP intracellular domain (AICD),"                $100,000","                      $0","1 yr 0 mth "
"Boerkoel, Cornelius F",University of British Columbia,Operating Grant: SickKids-CIHR-IHDCYH New Investigator Grants,200809SKF,Special Cases,SMARCAL1 modulated pathways,"                 $65,000","                      $0","2 yrs 0 mth "
"Boily-Larouche, Geneviève",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,200812FSS,Special Cases - Awards Programs,Implication de DC-SIGN et DC-SIGNR dans la transmission de la mère à l'enfant du VIH-1,"                  $6,000","                      $0","0 yr 1 mth "
"Boissonneault, Guylain",Universit&eacute; de Sherbrooke,Operating Grant,200809MOP,Endocrinology,Genetic integrity of the haploid male germ cells,"                $492,712","                      $0","4 yrs 0 mth "
"Boivin, Guy",Universit&eacute; Laval,Operating Grant - Priority Announcement: Infection and Immunity (Bridge Funding),200809III,Virology & Viral Pathogenesis,Cerebral innate immune response in herpes simplex virus encephalitis,"                $100,000","                      $0","1 yr 0 mth "
"Boivin, Guy",Universit&eacute; Laval,Catalyst Grant: Pandemic Outbreak Team Leader,200806PTL,Pandemic Preparedness and Outbreak Team Leader,National network for characterization of influenza virus evolution and antiviral drug susceptibility,"                      $0","                      $0","1 yr 0 mth "
"Boland, Paul W",Direct Payment,CIHR Doctoral Research Award,200810MDR,Doctoral Research Awards - A,"Implications to disease staging, prognosis and natural history in oral cancer of Euclidian analysis of data inherent in examination by Magnetic Resonance Imaging.","                 $27,000","                      $0","1 yr 0 mth "
"Bolduc, Stéphane",Universit&eacute; Laval,Operating Grant,200809MOP,Biomedical Engineering,La méthode d'auto-assemblage pour l'élaboration de tissus urologiques autologues reconstruits par génie tissulaire.,"                $388,428","                      $0","3 yrs 0 mth "
"Bombardier, Claire",Direct Payment,Canada Research Chairs - CIHR Funded,200811CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"                $700,000","                      $0","7 yrs 0 mth "
