Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Asghari, Shabnam; Aubrey-Bassler, F. Kris; Godwin, Marshall S; Maddalena, Victor",Memorial University of Newfoundland,Planning Grants - PA: Community-based Primary Healthcare,201106MCO,Planning Grants,"Primary Healthcare Access in Atlantic Canada:Comparison,collaboration,and research capacity building","                 $24,999","                      $0","1 yr 0 mth "
"Ashe, Maureen C; Pitman, Beverley; Scott, Vicky J; Mckay, Heather A",University of British Columbia,Knowledge Synthesis Grant - PA: Age-Supportive Built Environment,201104KAS,Knowledge Synthesis Grant,Knowledge Synthesis on the Intersection between Seniors' Mobility and the Built Environment,"                 $81,075","                      $0","1 yr 0 mth "
"Ashe, Maureen C; Condon, Karen",University of British Columbia,Planning Grants-Priority Announcement:Partnerships for Health System Improvement,201102MHS,Planning Grants,Developing Sustainable Programs for Health Promotion in Assisted Living,"                 $13,835","                      $0","1 yr 0 mth "
"Ashkar, Ali A",Direct Payment,Canada Research Chairs - CIHR Funded,202011T1C,Special Cases - Awards Programs,Canada Research Chair - Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Asselin, Eric",Direct Payment,Canada Research Chairs - CIHR Funded,201104CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"                $500,000","                      $0","5 yrs 0 mth "
"Assinck, Peggy L",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201110GSD,Doctoral Research Awards - A,Repair mechanisms of human skin-derived precursors differentiated into Schwann cells (SKP-SCs) transplanted into the injured rodent spinal cord.,"                $105,000","                      $0","3 yrs 0 mth "
"Astronomo, Rena D",Direct Payment,Fellowship - PA: Biomedical / Clinical HIV/AIDS Research,201102HFE,Fellowships - Post-PhD,Impact of HIV specific antibodies on the initial events of HIV infection in the human vaginal mucosa,"                $141,667","                      $0","2 yrs 10 mths "
"Asztalos, Elizabeth V; Campbell-Yeo, Marsha L; Da Silva, Orlando P","Sunnybrook Research Institute (Toronto, Ontario)",Operating Grant,201103MOP,"Clinical Investigation - A: Reproduction, Maternal, Child and Youth Health",Enhancing Breast Milk Production with Domperidone in Mothers of Preterm Neonates (EMPOWER Trial),"                $999,454","                      $0","5 yrs 0 mth "
"Atlas, Maya",Ryerson University (Toronto),Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - B,Surpassing Symptomatology: Exploring Posttraumatic Growth in MDMA-Facilitated Cognitive Behavioral Conjoint Therapy for Posttraumatic Stress Disorder,"                $105,000","                      $0","3 yrs 0 mth "
"Atoom, Ali M",Memorial University of Newfoundland,Fellowship - PA: Regional Partnership Program - Newfoundland & Labrador,201102RNE,Allied Health Professionals - Fellowships,Analysis of the Role of the p7 Protein in the Hepatitis C Virus Life Cycle.,"                 $45,000","                      $0","2 yrs 0 mth "
"Attisano, Liliana",University of Toronto,Operating Grant,201103MOP,Molecular & Cellular Biology of Cancer,Contextual modulation of Wnt/betacatenin signalling by the Hippo pathway,"                $755,595","                      $0","5 yrs 0 mth "
"Aubrey-Bassler, F. Kris; Godwin, Marshall S",Memorial University of Newfoundland,Operating Grant - PA: Regional Partnership Program - Newfoundland and Labrador,201103RNL,Health Policy & Systems Management Research,A Multi-level Model of the Effects of Primary Healthcare Reform on Ambulatory Care Sensitive Hospital Outcomes,"                 $60,000","                      $0","2 yrs 0 mth "
"Auclair, Karine",McGill University,Operating Grant,201103MOP,Pharmaceutical Sciences,Overcoming Aminoglycoside Resistance,"                $711,620","                      $0","5 yrs 0 mth "
"Aucoin, Janet F",University of Calgary,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - B,Child Bicyclist Injuries and the Built Environment: A Case-Crossover Study,"                $105,000","                      $0","3 yrs 0 mth "
"Audas, Richard P",Memorial University of Newfoundland,Operating Grant - Secondary Analysis of Databases,201104SEC,Secondary Analysis of Databases,Increasing size at birth - what's the big deal?  Impact of size at birth on health status and health service utilization,"                 $98,741","                      $0","2 yrs 0 mth "
"Audet Croteau, Virginie",Universit&eacute; Laval,Master's Award: Canada Graduate Scholarships,201102GSM,Canada Graduate Scholarships Master's Awards A,Les facteurs psychologiques associés à un programme de thérapie cognitive-comportmentale de cessation tabagique et leurs impacts sur la rechute.,"                 $17,500","                      $0","1 yr 0 mth "
"Auger, François A",Universit&eacute; Laval,Operating Grant,201103MOP,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Translation clinique de la peau bilamellaire reconstruite in vitro par génie tissulaire : application pour le traitement des grands brûlés,"                $664,127","                      $0","5 yrs 0 mth "
"Auluck, Ajit",Direct Payment,Travel Awards - Institute Community Support,201109ISU,Institute of Gender and Health,It's better than smoking: betel quid and tobacco chewing,"                  $2,120","                      $0","0 yr 1 mth "
"Auriat, Angela M",Direct Payment,CIHR Fellowship,201110MFE,Fellowships - Post-PhD,The safety and efficacy of human induced pluripotent stem cell transplantation after stroke.,"                $100,000","                      $0","2 yrs 0 mth "
"Austin, James W",University of Toronto,Science to Business Program,201102SB2,Science to Business,Science to Business,"                 $30,000","                      $0","2 yrs 0 mth "
"Austin, Jehannine C",University of British Columbia,Operating Grant-PA: INMD Start Up Funds (bridge funding) - Assistant Professors,201109PCP,"Gender, Sex & Health",A prospective study of the role of genes and folates in postpartum psychopathology in women at increased risk.,"                $100,000","                      $0","1 yr 0 mth "
"Austin, Jehannine C",University of British Columbia,Knowledge Translation Supplement,201106KTB,"Meetings, Planning and Dissemination Grant: End of Grant Knowledge Supplement",Providing access to genetic counseling for people with serious mental illness,"                $100,000","                      $0","1 yr 0 mth "
"Austin, Richard C",McMaster University,Operating Grant,201110MOP,Cardiovascular System - C: Vascular System,Molecular mechanisms by which TDAG51 contributes to cardiovascular disease,"                $100,000","                      $0","1 yr 0 mth "
"Avery Kinew, Kathi",University of Manitoba,"Planning Grants - PA: First Nations, Inuit or M&eacute;tis Planning Activities",201110PME,Planning Grants,"""Ki nisitotawin na?"" (""Do you understand me?""):  First Nations in Manitoba setting their own health research priorities.","                 $25,000","                      $0","1 yr 0 mth "
"Avgil Tsadok, Meytal",Direct Payment,Travel Awards - Institute Community Support,201109ISU,Institute of Gender and Health,"Sex Differences in Risk Factors, Treatment Patterns and Clinical Outcomes of Stroke among Patients with Atrial Fibrillation","                  $1,081","                      $0","0 yr 1 mth "
"Awadalla, Philip; Haddad, Elie; Le Deist, Francoise L","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Operating Grant - PA: Institute of Genetics (Bridge Funding),201109IG1,Immunology & Transplantation,Next generation sequencing approaches for functional characterization of undefined primary immune deficiencies,"                $100,000","                      $0","1 yr 0 mth "
"Azad, Marisa A",McMaster University,Doctoral: Vanier Canada Graduate Scholarships,201111CGV,Vanier Canada Graduate Scholarships CIHR,Disarming the enemy: reversing antibiotic resistance with inhibitors of Vat enzymes.,"                $150,000","                      $0","3 yrs 0 mth "
"Azad, Marisa A",McMaster University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201110GSD,Doctoral Research Awards - A,Disarming the enemy: reversing antibiotic resistance with inhibitors of Vat enzymes,"                $105,000","                      $0","3 yrs 0 mth "
"Azoulay, Laurent",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Catalyst Grant: Post Market Drug Safety and Effectiveness,201110DSA,Catalyst Grant: Post Market Drug Safety and Effectiveness,The use of glyburide and the risk of cancer in elderly patients with type 2 diabetes,"                 $99,750","                      $0","1 yr 0 mth "
"Azoulay, Laurent",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Operating Grant,201103MOP,"Public, Community & Population Health 2",Statins and the prevention of recurrence and mortality in men with prostate cancer,"                $134,370","                      $0","2 yrs 0 mth "
"Bachvarov, Dimcho R; Plante, Marie",Universit&eacute; Laval,Dissemination Events,201106KDE,Dissemination Events Grants,Sixth Canadian Conference on Ovarian Cancer Research (CCOCR 2012),"                 $18,500","                      $0","1 yr 0 mth "
"Backx, Peter H",University Health Network (Toronto),Operating Grant,201109MOP,Cardiovascular System - A: Cells and Tissues,Role of oxidative stress and TNF-alpha in exercise-induced atrial fibrillation,"                $762,213","                      $0","5 yrs 0 mth "
"Bacon, Simon L","Concordia University (Montreal, Quebec)",CIHR Caf&eacute; Scientifique Program,201106SCI,CIHR Caf&eacute; Scientifique Program,Things that you can do to improve your health after a heart attack or stroke,"                  $3,000","                      $0","1 yr 0 mth "
"Badley, Elizabeth M",University Health Network (Toronto),Operating Grant - Secondary Analysis of Databases,201104SEC,Secondary Analysis of Databases,"In sickness or in health? How well are the baby boomers aging compared to older generations: an analysis of age, period and cohort effects.","                 $99,967","                      $0","2 yrs 0 mth "
"Ba, Fang",University of Alberta,CIHR Fellowship,201110MFE,Health Professional Awards - Fellowships,Neuroanatomical correlates of dopamine responsive and non-responsive gait and balance impairment in Parkinson's disease and related disorders,"                $110,000","                      $0","2 yrs 0 mth "
"Bagchi, Rushita A",University of Manitoba,Doctoral Research Award - PA: Regional Partnerships Program - Manitoba,201110RRM,Doctoral Research Awards - A,Elucidation of the regulatory role of scleraxis in cardiac fibrosis,"                 $52,500","                      $0","3 yrs 0 mth "
"Baglaenko, Yuriy",University Health Network (Toronto),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201110GSD,Doctoral Research Awards - A,Understanding the role of innate-like lymphocytes in the suppression of fatal autoimmunity in lupus-prone congenic mice.,"                $105,000","                      $0","3 yrs 0 mth "
"Bahlis, Nizar J",University of Calgary,Operating Grant - PA: Alberta Cancer Foundation - Research (bridge funding),201109OAC,Cancer Progression & Therapeutics,Bortezomib mediated BRCAness in Myeloma cells: novel therapeutic approach combining PARP1-2 and 26S proteasome inhibitors.,"                      $0","                      $0","1 yr 0 mth "
