"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"125","All India Council for Technical Education","Automation of Fabric design techniques","T. Jayanthy","Sathyabama Engineering College","Old Mamallapuram Road, Jeppiar Nagar",350000,24,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_125"
"126","All India Council for Technical Education","Content based graphical search engine","D.K. Bhattacharyya","Tezpur University","Department of Computer, Napaam",500000,24,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_126"
"127","All India Council for Technical Education","Development of VLSI Laboratory","Elwini Chandra Monie","Thanthai Periyar Government Institute of Technology","Department of E&C",450000,24,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_127"
"128","All India Council for Technical Education","Mathematical modelling of multiazial creep in functionally gradient material (FGM)","S.B. Singh","Thapar Institute of Engineering & Technology","P.B. No 32",250000,36,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_128"
"129","All India Council for Technical Education","Green Technology for organic synthesis use of water aqueous hydrotopes ionic liquids as replacement","B.M. Khadilkar","Bombay University","Department of Chemistry, M.G. Road, Fort",1070000,36,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_129"
"130","All India Council for Technical Education","Plasma enhanced deposition for development of membrances and sensors for waste management","R.R. Deshmukh","Bombay University","M.G. Road, Fort",750000,24,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_130"
"131","All India Council for Technical Education","Neural network architecture of motion perception","Bimal Kumar Ray","Vellore Engineering College","Department of Computer",900000,36,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_131"
"132","All India Council for Technical Education","Studies of intersitital microwave hyperthermia","Zachariah C. Alex","Vellore Engineering College","Department of E&C",700000,24,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_132"
"133","All India Council for Technical Education","Manpower Recruiting in Public & Private Sector Enterprises-Retraining & Redevelopment Strategies in India in the post-economic reforms period","C. Suryanarayana","Andhra University"," ",500000,24,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_133"
"134","All India Council for Technical Education","A Study on Problems & Progress of Small Scale Industries in India","G. Tulasi Rao","Andhra University"," ",500000,36,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_134"
"135","All India Council for Technical Education","Managerial Effectiveness in Tourism Industry on Study in India","Md. B.A. Khan","Pondicherry University"," ",800000,24,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_135"
"136","All India Council for Technical Education","Human Culture and Development Strategies-A comparative study of two districts in Assam","Gandu Singaiah","Tezpur University"," ",387000,24,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_136"
"137","All India Council for Technical Education","Directory of Potential Avenues for futher Study and Investment, Based on Recent Ph.D Thesis & Technical Dissertaions Submitted to the Universities & Institutions of the North-East, During the","Madhav Ch. Bora","Tezpur University"," ",300000,36,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_137"
"138","All India Council for Technical Education","Development of an Expert System for Inventory Control Management using Fuzzy Logic","Manoranjan Maiti","Vidyasagar University"," ",460000,36,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_138"
"139","All India Council for Technical Education","Architectural Programs","S P Sekar","Anna University"," ",1300000,36,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_139"
"140","All India Council for Technical Education","Creation of Digital Library in Anna University","K. Kaliyaperumal","Anna University"," ",1500000,36,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_140"
"141","All India Council for Technical Education","Tourism an instrument for development-a case of Uttar Pradesh","Debadyuti Das","Banaras Hindu University"," ",250000,36,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_141"
"142","All India Council for Technical Education","An investigation of the reasons for low level of women enterpreneurship in south Chtangapur region of","Shradha Shivani","Birla Institute of Technology"," ",400000,24,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_142"
"143","All India Council for Technical Education","Agricultural Engineering based resource databank","Daya Nand Sharma","College of Agriculture Engineering & Technology"," ",1500000,60,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_143"
"144","All India Council for Technical Education","Modernisation of Educational Technology Centre","M. Srinivas Rayudu","Goa College of Engineering"," ",700000,24,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_144"
"145","All India Council for Technical Education","International Business Strategies for Handicraft Exports from India","Sanjeev Kumar Sharma","Panjab University"," ",300000,24,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_145"
"146","All India Council for Technical Education","A Comparative Study of Organisational Climate, Organisational Role Stress, Quality of work life, Job Satisfaction & Managerial Effectiveness in Men & women Executives in India","Ritu Lehal","Punjabi University"," ",300000,36,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_146"
"147","All India Council for Technical Education","Global Capital and Economic Development of India","Raj S. Dhankar","Delhi University"," ",700000,24,"2000-01","AICTE","Indian Rupees","Months","AICTE_2000-01_147"
"148","All India Council for Technical Education","Development and application of natural fibre reinforced","D.N. Rao","Andhra University","Department of Mechanical Engineering",250000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_1"
"149","All India Council for Technical Education","Design and development lipid based formulations for improving oral bioavailability of poorly Water","K.V.R. Murthy","Andhra University","Department of Pharmacy",1800000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_2"
"150","All India Council for Technical Education","Design and evaluation of bioadhesive buccal drug deliver","Y.M. Rao","Kakatiya University","Department of Pharmacy",1500000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_3"
"151","All India Council for Technical Education","Sustainable development minderal & groundwater resources in Chhatisgarh geological assessement of problem dimensions using remote sensing and satellite image","P. Diwan","College of Engineering","Department of Civil Engineering",1000000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_4"
"152","All India Council for Technical Education","Development of networked multimedia","S. Jain","Netaji Subhas Institute of Technology","Department of Computer Technology",1000000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_5"
"153","All India Council for Technical Education","Development of VLSI Laboratory","A.S. Ranade","DD Institute of Technology","Department of Electronics & Communication",900000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_6"
"154","All India Council for Technical Education","Establishment of the industrial pollution abatement & control","P.A. Joshi","Government College of Engineering","Department of Chemical Engineering",900000,12,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_7"
"155","All India Council for Technical Education","Setting up textile design studio","R.J. Joshi","LD College of Engineering","Department of Chemical Engineering",1050000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_8"
"156","All India Council for Technical Education","Thermoanalytical techniques for oxygen stoichiometry","A. Pratap","M.S. University of Baroda","Department of Material",1600000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_9"
"157","All India Council for Technical Education","Herbal drugs as antioxidants","R. Balaraman","M.S. University of Baroda","Department of Pharmacy",1840000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_10"
"158","All India Council for Technical Education","Retailing Management","A. Mookerjee","Management Development Institute"," ",790000,12,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_11"
"159","All India Council for Technical Education","Intelligent transport system using millimeter (MM) wave technology for prevention of road","J.S. Roy","Birla Institute of Technology","Department of Electronics & Communication, Mesra",350000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_12"
"160","All India Council for Technical Education","Development of manufacturing mechatronics laboratory","B.K. Singh","Birla Institute of Technology","Department of Mechanical Engineering, Mesra",1200000,24,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_13"
"161","All India Council for Technical Education","Microcomputerised identification of indigenous drugs and development","S.P. Bhatnagar","Birla Institute of Technology","Department of Pharmacy, Mesra",1200000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_14"
"162","All India Council for Technical Education","Design and evaluation of transdermal drug delivery","P.R.P. Verma","Birla Institute of Technology","Department of Pharmacy, Mesra",1000000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_15"
"163","All India Council for Technical Education","Bio-sensor laboratory","V.G. Sangam","KLE's BVB College of Engineering & Technology","Department of Electronics & Communication",600000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_16"
"164","All India Council for Technical Education","Anaerobic treatment of sulfate containing waste water","R. Pawels","Cochin University of Science & Technology","Department of Civil Engineering",800000,12,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_17"
"165","All India Council for Technical Education","Herbal products for anabolic and herbatic activity","A. Singhai","Dr. Harisingh Gaur Vishwavidyalaya","Department of Pharmacy",1500000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_18"
"166","All India Council for Technical Education","Modulated release drug delivery systems","T.R. Saini","Shri G.S.Institute of Technology & Science","Department of Pharmacy",1500000,36,"2001-02","AICTE","Indian Rupees","Months","AICTE_2001-02_19"
