"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"110","Ministry of Environment and Forests","Adaptive research on improvement of natural grasslands in district Sirmour of Himachal Pradesh","V. Kalia","Chaudhary Sarwan Kumar Himachal Pradesh Krishi Viswavidyalaya","Regional Research Station",570032,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_3"
"111","Ministry of Environment and Forests","Project proposal on Assessment of Mangroves","A. Saxena","Forest Survey of India","P.O. IPE, Kaulagarh Road,",11066000,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_4"
"112","Ministry of Environment and Forests","Monitoring Health of Coral Reefs of Lakshadeep and Andaman & Nicobar Islands: Traning & Capacity building of Forest Officials in Scuba diving and biophysical methods","S. Kulkarni","Reef Watch Marine Conservation","E-20, Everest Tardeo",155250,12,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_5"
"113","Ministry of Environment and Forests","Project proposal on assessment of coral reefs","A. Saxena","Forest Survey of India","P.O.-IPE, Kaulagarh Road,",4283000,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_6"
"114","Ministry of Environment and Forests","Studies on bio-diversity of seaveeds and impact of over extent of coral reef of Gulf of Mannar","M. Ganesan","Central Salt & Marine Chemicals Research Institute","Mandapam Camp",162150,24,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_7"
"115","Ministry of Environment and Forests","Extensive testing of the developed mixed culture based BOD biosensor for determining the pollutional load of industrial waste-waters","R.  Kumar","Institute of Genomics and Integrative Biology","Centre for Biochemical Technology (CSIR), Mall Road, Near Jubilee Hall",1283216,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_8"
"116","Ministry of Environment and Forests","Search for novel bioinsecticides from Xenorhabdus nematophilus","R. Bhatnagar","Jawaharlal Nehru University","Center for Biotechnology",1643120,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_9"
"117","Ministry of Environment and Forests","Biodiversity and distribution pattern of Hymenopteran parasitoids of different insect crop pests in Manipur, North East India","T.K. Singh","Manipur University","Department of Life Sciences",656926,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_10"
"118","Ministry of Environment and Forests","Diversity of meiobenthic fauna of coastal line of Tamilnadu","K. Altaff","The New College","P.G. and Research, Department of Zoology",1083116,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_11"
"119","Ministry of Environment and Forests","Evaluattion of biodiversity and ethno-botanical studies in protected areas of Pench National Park, Maharashtra","A. Chaturvedi","Nagpur University","P.G. Department of Botany",757022,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_12"
"120","Ministry of Environment and Forests","Floral diversity under prevailing state of plant invasion and extraction regime in forests of southwest Bengal","T.K. Mishra","Raja N.L. Khan Women's College","Department of Botany",534980,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_13"
"121","Ministry of Environment and Forests","In vitro screening and multiplication of tree species of coastal Agro ecosystem for abiotic stress tolerance","A. Sundari","Annamalai University","Department of Agronomy,",1089510,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_14"
"122","Ministry of Environment and Forests","Management of Himalayan Monal-habitat ecology and behaviour","A. Chandola","Hemwati Nandan Bahuguna Garhwal University","Reproductive and Wildlife Biology Unit, Post Box No.45,",1230120,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_15"
"123","Ministry of Environment and Forests","People's use of forest resources vis-à-vis impact of forest depletion on livelihood issues of local people in Sikkim Himalaya","B. Mukhopadhyay","Indian Statistical Institute","Anthropology and Human Genetic Unit, 203, Barrackpore Trunk Road",1089510,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_16"
"124","Ministry of Environment and Forests","Study of ecology and biodiversity of the Lonar Crater Ecosystems","D.S. Joshi","Ahmednagar College","Department of Zoology, Post Box No. 21, Station Road",986194,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_17"
"125","Ministry of Environment and Forests","Assessment of bat biodiversity in central Western Ghats of Maharashtra","V.S. Korad","Fergusson College","Department of Zoology",790876,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_18"
"126","Ministry of Environment and Forests","Bio-sysematic studies on the Eulophid Parasitoids (Hymenoptera: Eulophidae) of Kerala State including south Western Ghats","T.C. Narendran","Calicut University","Department of Zoology",1034544,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_19"
"127","Ministry of Environment and Forests","Illustrated manual on Tree flora of kerala supplemented with computer-aided identification","N. Sashidharan","Kerala Forest Research Institute","Peechi",780610,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_20"
"128","Ministry of Environment and Forests","Litter insect dynamics with special reference to ecological succession and chemical ecology along varying altitudes in the Wynad and Coorg forests of Western Ghats","S.K. Thomas","St. Joseph's College","Department of Zoology",1107193,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_21"
"129","Ministry of Environment and Forests","Mutualism in Whitefly-Ant interaction in the Western Ghats of Tamil Nadu","R.W.A. Jesudasan","Madras Christian College","Department of Zoology",826210,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_22"
"130","Ministry of Environment and Forests","Optimization of harvesting and post-harvest technology to economize bamboo resource utilization","K.V. Bhat","Kerala Forest Research Institute","Peechi",1026456,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_23"
"131","Ministry of Environment and Forests","Reproductive biology and genetic diversity of three economically useful forest tree species of Western Ghats","A.K. Bhatnagar","Delhi University","Department of Botany",2321982,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_24"
"132","Ministry of Environment and Forests","Revaluation of bird community structure in the Palni Hills with special reference to the threatened and endemic species","S. Balachandran","Bombay Natural History Society","Department of Biological Sciences, Hornbill House,Dr. Salim Ali Chawk, Shaheed Bhagat Singh Road",798192,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_25"
"133","Ministry of Environment and Forests","Studies on the role of Nematodes as Dysoprobes of litter decomposition in Western Ghats region of Tamil Nadu","S. Subramanian","Agricultural Sciences University","Department of Nematology, Centre for Plant Protection Studies",919038,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_26"
"134","Ministry of Environment and Forests","Utilization of important forest produces from Eastern and Western Ghats as natural food additivies","L.J.M. Rao","Central Food Technological Research Institute","Plantation Products, Spices and Flavour Technology Department",674475,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_27"
"135","Ministry of Environment and Forests","Environmental studies of Wetland-Nalsarovar of Gujarat with particular reference to biodiversity, eutrophication and anthropogenic pressures","N. Kumar","Natubhai V. Patel College of Pure and Applied Sciences","Department of Biosciences",725000,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_28"
"136","Ministry of Environment and Forests","Studies on the biodiversity management and conservation of Sasthamkotta lake","M.P. Mani","Environmental Resource Research Centre","Pumalliyoorkonam, P.B. 1230, Feroorkoda",1085000,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_29"
"137","Ministry of Environment and Forests","Development of a coal tar pitch with a reduced content of polycyclic aromatic hydrocarbons","G. Bhatia","National Physical Laboratory","Department of Chemical Sciences, Dr. K.S. Krishnan Marg",1793600,30,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_30"
"138","Ministry of Environment and Forests","Development of heterogeneous ion-exchange membranes to be used in electrodialysis process for the industrial affluent treatment","S.K. Adhikari","Central Salt & Marine Chemicals Research Institute"," ",674130,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_31"
"139","Ministry of Environment and Forests","Recycling of chromium from metal finishing wastewaters using electrochemical ion exchange","C.A. Basha","Central Electrochemical Research Institute"," ",853530,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_32"
"140","Ministry of Environment and Forests","Studies on removal and recovery of hexavalent chromium-liquid membrane","K. Palanivelu","Anna University","Centre for Environmental Studies",172500,12,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_33"
"141","Ministry of Environment and Forests","Treatment of effluent containing valuable/toxic metal ions and its recovery by electro dialysis","V.K. Shahi","Central Salt & Marine Chemicals Research Institute"," ",903210,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_34"
"142","Ministry of Environment and Forests","Environmental monitoring and ecological risk assessment of industrial solid waste","J. Singh","Dr. R.M.L. Avadh University","Department of Environmental Sciences",1132520,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_35"
"143","Ministry of Environment and Forests","Development and demonstration of biotechnology for tannery treatment","A.A. Rahaman","Kongu Engineering College","Department of Engineering & Technology, Perundurai",1258643,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_36"
"144","Ministry of Environment and Forests","Micro-controller based COH and dust mass monitor","B. Prasad","Central Scientific Instruments Organisation","Process Instruments Unit, Sector 30-C",1397595,24,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_37"
"145","Ministry of Environment and Forests","Micro-controller based ozone monitor","B. Prasad","Central Scientific Instruments Organisation","Process Instruments Unit, Sector 30-C,",1327595,24,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_38"
"146","Ministry of Environment and Forests","Study for the development of process for the biodegradation of pollutants present in the distillery effluent using membrane reactor","H.V. Adhikane","National Chemical Laboratory","Chemical Engineering Division",767280,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_39"
"147","Ministry of Environment and Forests","Utilization of solid Industrial waste with renewable resin based binders for making plastic wood","B. Singh","Central Building Research Institute"," ",2003200,36,"2002-03","MOEF","Indian Rupees","Months","MOEF_2002-03_40"
"148","Ministry of Environment and Forests","Management of total dissolved solids in the exhausted reactive dyebath from cotton knitwear dyeing Industry","K. Joseph","Anna University","Centre for Environment Studies",1666800,36,"2003-04","MOEF","Indian Rupees","Months","MOEF_2003-04_1"
"149","Ministry of Environment and Forests","Treatment of waste aluminum dross oxide","I.N. Bhattacharya","Regional Research Laboratory"," ",799200,24,"2003-04","MOEF","Indian Rupees","Months","MOEF_2003-04_2"
"150","Ministry of Environment and Forests","Development of low toxicity environment friendly gelcasting system for industrial application","B.P. Singh","Regional Research Laboratory"," ",1176000,36,"2003-04","MOEF","Indian Rupees","Months","MOEF_2003-04_3"
"151","Ministry of Environment and Forests","Development of low thermal heating based phase transformation technology from immobilization of toxic metals from industrial waste","I.B. Singh","Regional Research Laboratory","Hoshangabad Road, Near Habibganj Naka",1293360,24,"2003-04","MOEF","Indian Rupees","Months","MOEF_2003-04_4"
"152","Ministry of Environment and Forests","Development of additives for preparation of high concentration slurry using low ash/beneficiated non-cooking coal","A. Nayak","Regional Research Laboratory"," ",756000,36,"2003-04","MOEF","Indian Rupees","Months","MOEF_2003-04_5"
"153","Ministry of Environment and Forests","Selection, Characterization and quantification of plant species for phytoremediation of saline soils","K.S. Dutta","Ch. Charan Singh Haryana Agricultural University","Department of Botany and Plant Physiology",1662000,36,"2003-04","MOEF","Indian Rupees","Months","MOEF_2003-04_6"
"154","Ministry of Environment and Forests","Ion exchange and characterization studies on some hybrid fibrous materials and their environmental applications","K.G. Varshney","Aligarh Muslim University","Department of Chemistry",1043040,36,"2003-04","MOEF","Indian Rupees","Months","MOEF_2003-04_7"
