"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"103","Indian Council of Medical Research","Multicentric study of interferon - glycyrrhizin combination therapy and interferon - ribavirin combination therapy in the management of chronic Hepatitis -C","G. Choudhuri","Sanjay Gandhi P.G. Institute of Medical Sciences","Department of Gastroenterology, Post Box No.375, Rae Bareli Road, Uttrathia",1283040,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_103"
"104","Indian Council of Medical Research","Multicentric study of interferon-glycyrrhizin combination therapy and interferon-ribavirin combination therapy in the management of chronic hepatitis-C","Premashis Kar","Maulana Azad Medical College and Associated Hospitals","Division of Gastroenterology, Department of Medicine, Bahadur Shah Zafar Marg",1330560,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_104"
"105","Indian Council of Medical Research","Multicentric study of interferon - Glycyrrhizin combination therapy and interferon - Ribavirin combination therapy in the management of chronic hepatitis - C","Sujit Chaudhuri","P.G. Institute of Medical Education & Research","Department of Gastroenterology, 244, Acharya J.C. Bose Road",1330560,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_105"
"106","Indian Council of Medical Research","Multicentric study of interferon - Glycyrrhizin combination therapy and interferon-Ribavirin combination therapy in the management of chronic hepatitis - C","D.N. Amrapurkar","Bombay Hospital and Medical Research Centre","Department of Gastroenterology, 12, New Marine Lines",1330560,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_106"
"107","Indian Council of Medical Research","Prevalance of testosterone biosynthetic defects among male hypogonads","A.C. Ammini","All India Institute of Medical Sciences","Department of Endocrinology and Metabolism, Ansari Nagar",425360,24,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_107"
"108","Indian Council of Medical Research","Alpha-2 macroglobulin in Type-II and experimental diabetes: Correlation of plasma and vascular endothelium levels with severity of the disease","Jamal Ahmad","Aligarh Muslim University","Department of Medicine",664320,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_108"
"109","Indian Council of Medical Research","Screening of Marine cyanobacteria for male antifertility property","M.A. Akbarsha","Bharathidasan University","School of Animal Sciences, 4 Bhartidasan Road",631200,24,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_109"
"110","Indian Council of Medical Research","Evaluation of the effects of immunotherapy with husband's lymphocytes on prevention of recurrent spontaneous abortion: A double blind randomized trial","S.D. Agarwal","Sanjay Gandhi P.G. Institute of Medical Sciences","Department of Medical Genetics, Post Box No.375, Rae Bareli Road, Uttrathia",762240,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_110"
"111","Indian Council of Medical Research","Recent trends in role of diet and drinking water in urolithiasis","Y.M.F. Marickar","Medical College and SAT Hospital for Women & Children","Department of Surgery",876120,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_111"
"112","Indian Council of Medical Research","Mechanism of Amelioration of denervation - induced atrophy in rat skeletal muscle by beta adrenergic agonists, clenbuterol and isoprenaline","S.S. Katoch","Himachal Pradesh University","Department of Biosciences, Summer Hill",326400,24,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_112"
"113","Indian Council of Medical Research","Cognitive problems in children who were ""high risk""at birth an eleven year follow up","Sudha Chaudhari","King Edward Memorial Hospital Research Centre","Division of Neonatology, Department of Pediatrics, Rasta Peth, Sardar Moodliar Road",469600,24,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_113"
"114","Indian Council of Medical Research","Survey of Khesari Dal consuming populations in India and Bangladesh for detoxification of odap and metabolic derangements","M.P. Pratap Rudra","Osmania University","Department of Biochemistry",493040,24,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_114"
"115","Indian Council of Medical Research","The value of intervesical oxybutynin, probanthine and capsaicin in the management of neuropathic bladders","Suranjan Bhattacharji","Christian Medical College & Hospital","Department of Physical Medicine & Rehabilitation",1025440,24,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_115"
"116","Indian Council of Medical Research","Effect of Vitamine-E supplementation on the function of RBC anionic binding protein in uraemic patients","R. Selvam","Madras University","Dr. A.L. Mudaliar P.G. Institute of Basic Medical Sciences, Department of Medical Biochemistry, Taramani",520800,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_116"
"117","Indian Council of Medical Research","Efficacy of some herbal medicines used by the tribal people and their impact in the control of fertility","C.K. Manna","Kalyani University","Department of Zoology",626280,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_117"
"118","Indian Council of Medical Research","Studies on the association of chronic infection with coronary artery disease (CAD) with special reference to chalamydia pneumoniae","S. Padmavati","National Heart Institute","49, Community Centre, East of Kailash",1429600,29,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_118"
"119","Indian Council of Medical Research","Production of a functional antimicrobial peptide in order to study the potential bacterial resistance it may encounter","S.K. Pal","Jadavpur University","Department of Life Science and Biotechnology, Raja S.C. Mallick Road",760800,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_119"
"120","Indian Council of Medical Research","Estimation of serum sialic acid-glycosaminoglycans in patients of ankylosing spondylitis-development of possible new laboratory test for diagnosis early ankylosing spondylitis","Arvind Jayaswal","All India Institute of Medical Sciences","Department of Orthopaedics, Ansari Nagar",901920,24,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_120"
"121","Indian Council of Medical Research","Study on the Pathophysiology of V. Cholera induced","Siddhartha Majumdar","P.G. Institute of Medical Education & Research","Department of Experimental Medicine & Biotechnology, Sector-12",743160,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_121"
"122","Indian Council of Medical Research","Genetic analysis in male infertility","Kiran Kucheria","All India Institute of Medical Sciences","Department of Anatomy, Ansari Nagar",574560,24,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_122"
"123","Indian Council of Medical Research","Study on the cellular responses by a galactose specific adhesin of enteroaggregative escherichia coli","Siddhartha Majumdar","P.G. Institute of Medical Education & Research","Department of Experimental Medicine & Biotechnology, Sector-12",270000,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_123"
"124","Indian Council of Medical Research","Long Term Management of retinal and renal complications in experimental diabetes by vanadate and antidiabetic compounds","Najma Zaheer Baquer","Jawaharlal Nehru University","School of Life Sciences, New Mehrauli Road",865560,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_124"
"125","Indian Council of Medical Research","Physiological and behavioural aspects of human circadian rhythms under prolonged socio-temporal isolation","G. Marimuthu","Madurai Kamaraj University","Department of Animal Behaviour & Physiology,School of Biological Sciences, Palkalai Nagar",563200,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_125"
"126","Indian Council of Medical Research","Evaluation of the role of environmental harzards in the etiology of male reproductive failure: A comparison with normal fertile men (controls)","Roya Rozati","Bhagvan Mahavir Hospital","Medical Research Centre, Assisted Conception Services Unit, 10-1-1/A, Bhagwan Mahavir Marg, A.C. Guards",1453440,15,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_126"
"127","Indian Council of Medical Research","Effect of prenatal exposure of ethanol on the functional development of intestine in rats","Akhtar Mahmood","Panjab University","Department of Biochemistry, Sector-14",533400,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_127"
"128","Indian Council of Medical Research","Orbital Blood flow studies glaucoma","V.P. Munjal","Government Medical College and Hospital","Department of Ophthalmology, Parayas Building, Sector-38B",215040,24,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_128"
"129","Indian Council of Medical Research","Human Proacrosin-Acrosin system and sperm-egg interaction","A.K. Bhattacharya","University College of Science","Department of Biochemistry,35 Ballygunge Circular Road",796800,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_129"
"130","Indian Council of Medical Research","Health-disease-nutritional status of tribal and non-tribal pre-school children and their mothers: A study in the Jharkhand region of South Bihar Chhotanagpur Plateau","M.R. Chakravartti","Centre for Environmental and Developmental Research","Bihar Regional Office, Shirdi Niwas, 6/3 Univ. Colony, Bariatu",690240,24,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_130"
"131","Indian Council of Medical Research","Role of apoptosis in tissue damage and wound healing in corneal infections","K.V. Geeta","L.V. Prasad Eye Institute","L.V. Prasad Marg, Banjara Hills, Road No.2",744000,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_131"
"132","Indian Council of Medical Research","Study of risk factors in adult onset focal dystonia","Madhuri Behari","All India Institute of Medical Sciences","Department of Neurology, C.N. Centre, Ansari Nagar",745680,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_132"
"133","Indian Council of Medical Research","Development of a simple regime of play therapy and to assess the impact of this on growth and development of institutionalized children in an orphanage setting","Jacob M. Puliyel","St. Stephen's Hospital","Department of Paediatrics and Neonatology, Tis Hazari",69790,20,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_133"
"134","Indian Council of Medical Research","A correlative study of the prevalence of IGM immunoglobulins against torch infections in pregnancy, with congenital malformations","Zuhara K.F.","Calicut University","Department of Microbiology, Malappuram",843300,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_134"
"135","Indian Council of Medical Research","Incremental predictive accuracy of transcranial magnetic stimulation (TMS) as prognostic indicators for motor recovery in patients with acute stroke","Manvir Bhatia","All India Institute of Medical Sciences","Department of Neurology, C.N. Centre, Ansari Nagar",957082,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_135"
"136","Indian Council of Medical Research","Lipid Profile, Blood Glucose and insulin levels of adolescents from affluent families","Santosh Jain Passi","Institute of Home Economics","Department of Food and Nutrition, J-Block, South Extension Part-I, Ring Road",496880,24,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_136"
"137","Indian Council of Medical Research","Role of resveratrol in colon and lung carcinogenesis","K.L. Khanduja","P.G. Institute of Medical Education & Research","Department of Biophysics, Sector-12",604200,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_137"
"138","Indian Council of Medical Research","Identification of estrogen regulated epididymal factor(s) involved in sperm maturation","A. Jagannadha Rao","Indian Institute of Science","Department of Molecular Repro. Development and Genetics, Sir C.V. Raman Avenue",1278840,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_138"
"139","Indian Council of Medical Research","Study of clinical utility and effect of a tumour necrosis factor inhibitor (Pentoxyphylline) on immune profile in patients with HIV infection","Ajay Wanchu","P.G. Institute of Medical Education & Research","Department of Internal Medicine, Sector-12",555180,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_139"
"140","Indian Council of Medical Research","Study of T-Cell epitopes of human hepatitis E virus","Rakesh Aggarwal","Sanjay Gandhi P.G. Institute of Medical Sciences","Department of Gastroenterology, Post Box No.375, Rae Bareli Road, Uttrathia",752480,24,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_140"
"141","Indian Council of Medical Research","Characterization of the human B and T cell immune response to the membrance capsid, NS1, NS2B and NS5 proteins of Japanese encephalitis virus","S. Vijaya","Indian Institute of Science","Department of Microbiology and Cell Biology, Sir C.V. Raman Avenue",2600750,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_141"
"142","Indian Council of Medical Research","Evolving Tobacco Control Strategy for India","Sandeep Kumar","King George Medical College","Department of Surgery",594240,36,"2000-01","ICMR","Indian Rupees","Months","ICMR_2000-01_142"
