NOMBRE DEL SUJETO DE APOYO,NOMBRE DEL PROYECTO,SECTOR,MONTO
INSTITUTO NACIONAL DE PEDIATRIA,FARMACOGENETICA DEL TRANSPORTE DE METOTREXATO Y SU RELACION CON LAS CONCENTRACIONES DEL FARMACO EN PACIENTES PEDIATRICOS CON DIAGNOSTICO DE LEUCEMIA LINFOBLASTICA AGUDA,SALUD,357640
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,ANALISIS DE LA PROLACTINA Y DE LAS VASOINHIBINAS CIRCULANTES COMO FACTORES PRONOSTICOS DE LA PROGRESION DE LA RETINOPATIA DEL PREMATURO,SALUD,495000
CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO A.C.,DESARROLLO DE MATRICES DE ARABINOXILANOS FERULADOS COMO SISTEMAS PARA LA LIBERACION CONTROLADA DE INSULINA,SALUD,530000
INSTITUTO NACIONAL DE PEDIATRIA,DESARROLLO DE UNA HERRAMIENTA PRONOSTICO DE RESPUESTA AL TRATAMIENTO CON LEVETIRACETAM MEDIANTE EL ANALISIS IN VIVO DE LA EXPRESION DE LA PROTEINA SV2A EN PACIENTES PEDIATRICOS CON EPILEPSIA PARCIAL,SALUD,168000
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""",HIPERTENSION POSTRASPLANTE RENAL. MECANISMOS Y TRATAMIENTO.,SALUD,460150
INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE MONTERREY,"DETERMINACION DE BIOMARCADORES EN SANGRE PERIFERICA PARA PREDECIR RESPUESTA, TOXICIDAD AL TRATAMIENTO Y SOBREVIDA  EN PACIENTES CON LINFOMA NO HODGKIN.",SALUD,60000
INSTITUTO NACIONAL DE REHABILITACION,DISENO E IMPLEMENTACION DE UNA ORTESIS ROBOTICA DE MANO CONTROLADA POR INTERFAZ CEREBRO-COMPUTADORA PARA PACIENTES CON DISCAPACIDAD MOTORA,SALUD,71400
INSTITUTO NACIONAL DE PERINATOLOGIA,"DETERMINACION DE BIO-MARCADORES DE DANO OXIDATIVO EN MEMBRANAS DE ERITROCITO, COMO PREDICTORES DE DESENLACE PERINATAL ADVERSO EN MUJERES EMBARAZADAS CON SOBREPESO.",SALUD,57000
INSTITUTO NACIONAL DE PERINATOLOGIA,ANALISIS DE MICRORNAS INVOLUCRADOS EN EL DESARROLLO DEL SISTEMA NERVIOSO CENTRAL EN EL SUERO DE MUJERES GESTANTES Y NO GESTANTES UTILIZANDO UNA PLATAFORMA DE MICROARREGLOS DE EXPRESION .,SALUD,1565349.6
INSTITUTO NACIONAL DE SALUD PUBLICA,EFICIENCIA DE INSECTICIDAS BIORRACIONALES DE ULTIMA GENERACION EN EL CONTROL DE VECTORES DEL DENGUE.,SALUD,176378
INSTITUTO MEXICANO DEL SEGURO SOCIAL,GLICOMICA DEL CANCER CERVICOUTERINO Y SU APLICACION EN LA IDENTIFICACION DE BIOMARCADORES PARA LA DETECCION TEMPRANA Y PRONOSTICO DE LA ENFERMEDAD,SALUD,435000
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,AISLAMIENTO Y EXPANSION DE CELULAS T REGULADORAS ALOESPECﬁFICAS EN PACIENTES RECEPTORES DE TRASPLANTE RENAL TRATADOS CON BELATACEPT O CICLOSPORINA,SALUD,640000
INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,"FACTORES CLINICOS, BIOQUIMICOS, DOSIMETRICOS Y FUNCIONALES RESPIRATORIOS PREDICTORES DE NEUMONITIS POR RADIOTERAPIA EN CANCER DE PULMON LOCALMENTE AVANZADO (ETAPAS IIIA Y IIIB) TRATADOS CON QUIMIO Y RADIOTERAPIA",SALUD,366265
UNIVERSIDAD AUTONOMA DE YUCATAN,EVALUACION DEL RIESGO GENETICO A OBESIDAD BASADO EN LA VARIACION DEL NUMERO DE COPIAS (CNVS) Y DEL SNP RS9939609 DEL GEN FTO EN NINOS MESTIZOS DE YUCATAN.,SALUD,119000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,EVALUACION DEL PROCESO DE ATENCION A LA SALUD EN LA ENFERMEDAD VASCULAR CEREBRAL EN ANCIANOS MAYORES DE 60 ANOS EN UNIDADES MEDICAS Y HOSPITALARIAS DEL IMSS,SALUD,555797.89
INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,VALOR PRONOSTICO DEL PATRON INFLAMATORIO DEL MICROAMBIENTE TUMORAL EN PACIENTES CON ADENOCARCINOMA PULMONAR EN ESTADIO II Y III CON RESECCION QUIRURGICA,SALUD,250000
INSTITUTO NACIONAL DE REHABILITACION,ANALISIS DEL PERFIL DE METILACION DE MICRORNAS EN SUERO COMO BIOMARCADORES DE OSTEOARTRITIS,SALUD,132000
INSTITUTO NACIONAL DE SALUD PUBLICA,"EVALUACION DE LA INTERACCION ENTRE EL CONSUMO DE MACRONUTRIMENTOS Y EL PERFIL DE LA MICROBIOTA DEL COLON DISTAL Y SU ASOCIACION CON OBESIDAD INFANTIL, EN POBLACION MEXICANA",SALUD,335000
UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,ALTERACIONES EN LA ACUMULACION NUCLEAR DE LA ARN POLIMERASA II DEPENDIENTE DE LAS PROTEINAS GPN EN EL CANCER DE MAMA.,SALUD,400000
UNIVERSIDAD AUTONOMA DE CHIAPAS,"DESARROLLO, APLICACION Y VALIDACION DE UN ENSAYO DE PCR CUANTITATIVA EN ARREGLO PARA LA DETECCION DE SECUENCIAS VIRALES EN CANCER DE MAMA",SALUD,175000
CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,EVALUACION DE MARCADORES DE DANO RENAL TEMPRANO EN UNA POBLACION EXPUESTA A FLUORURO A TRAVES DEL AGUA DE BEBIDA.,SALUD,30000
INSTITUTO NACIONAL DE PEDIATRIA,ANALISIS MOLECULAR DE PACIENTES Y PORTADORAS DE ENFERMEDAD GRANULOMATOSA CRONICA Y SU CORRELACION CON EL PRONOSTICO CLINICO,SALUD,500000
INSTITUTO NACIONAL DE SALUD PUBLICA,EFECTO DE LA EXPOSICION A PLAGUICIDAS DURANTE EL EMBARAZO  Y SU INTERACCION CON POLIMORFISMOS GENETICOS PON1 SOBRE EVENTOS REPRODUCTIVOS ADVERSOS Y SOBRE EL PERFIL TIROIDEO MATERNO Y DEL RECIEN NACIDO EN ZONAS FLORICOLAS DE ESTADO DE MEXICO .,SALUD,835535
INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,USO DE FARMACOS  QUE INDUCEN  AUTOFAGIA  COMO TRATAMIENTO ADYUVANTE EN TUBERCULOSIS PULMONAR .,SALUD,330000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,EFICACIA DE LA  TERAPIA NUTRICIONAL Y LA EDUCACION A TRAVES DE UN SISTEMA MULTIMEDIA PARA EL CONTROL METABOLICO DEL  PACIENTE CON DIABETES TIPO 2.  ENSAYO CLINICO ALEATORIZADO.,SALUD,337221
INSTITUTO NACIONAL DE PEDIATRIA,"PREVALENCIA, CARACTERIZACION Y TIPIFICACION MOLECULAR DE BETA-LACTAMASAS DE INTERES CLINICO EN ENTEROBACTERIAS AISLADAS DE PACIENTES PEDIATRICOS",SALUD,180000
UNIVERSIDAD AUTONOMA DE ZACATECAS,UTILIDAD DE 30 DETERMINANTES PROTEICOS COMO BIOMARCADORES DE PREDICCION DE RIESGO DE PREECLAMPSIA,SALUD,284297
INSTITUTO NACIONAL DE PEDIATRIA,SEROTIPIFICACION DE TOXOPLASMA GONDII PARA IDENTIFICACION DE VIRULENCIA DE CEPAS ENDEMICAS EN MEXICO,SALUD,195000
INSTITUTO NACIONAL DE PEDIATRIA,DETERMINACION DE  DIFERENTES CLASES Y SUBCLASES DE ANTICUERPOS ESPECIFICOS EN MUESTRAS DE SANGRE EMBEBIDA EN PAPEL FILTRO DE NINOS CON INFECCION CONGENITA POR TOXOPLASMA GONDII COMO POSIBLES MARCADORES DE DIAGNOSTICO PRONOSTICO,SALUD,185000
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""",DESARROLLO DE UN MODELO PREDICTIVO DE LA INCIDENCIA DE LA DIABETES TIPO2 EN ADULTOS MEXICANOS USANDO VARIABLES CLINICAS Y METABOLITOS CUANTIFICADOS POR RESONANCIA MAGNETICA NUCLEAR,SALUD,500000
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,EFECTO PROTECTOR DE LA ESPIRONOLACTONA SOBRE EL DANO TUBULAR EN EL TRASPLANTE RENAL.,SALUD,744300
UNIVERSIDAD AUTONOMA DE QUERETARO,IDENTIFICACION DE MARCADORES GENETICOS DE LA PATOGENESIS DEL DENGUE MEDIANTE EL ANALISIS DE LA EXPRESION DIFERENCIAL DE GENES EN CULTIVOS PRIMARIOS DE LINFOCITOS T HUMANOS.,SALUD,310000
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,ESTRATEGIAS FARMACOLOGICAS Y NO-FARMACOLOGICAS PARA EL TRATAMIENTO DE LOS SINTOMAS TEMPRANOS EN LA ENFERMEDAD DE ALZHEIMER,SALUD,372217
INSTITUTO MEXICANO DEL SEGURO SOCIAL,VARIABILIDAD DE LA PRACTICA MEDICA Y UNA PROPUESTA DE ESTRATEGIA DE MEJORA EN LA CALIDAD DE ATENCION POR MEDIO DE GUIAS DE PRACTICA CLINICA EN EL INSTITUTO MEXICANO DEL SEGURO SOCIAL,SALUD,1073315.72
INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA,DIAGNOSTICO MOLECULAR DE LAS EPILEPSIA DE AUSENCIAS,SALUD,300000
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DESARROLLO DE UNA PLATAFORMA DE PCR EN TIEMPO REAL PARA LA IDENTIFICACION DE GENES DE RESISTENCIA A ANTIBIOTICOS EN BACTERIAS CAUSALES DE SEPSIS NEONATAL,SALUD,400000
HOSPITAL INFANTIL DE MEXICO FEDERICO GOMEZ,PERFIL DE EXPRESION DE MICRORNAS EN PACIENTES PEDIATRICOS CON TUMORES DE SISTEMA NERVIOSO CENTRAL,SALUD,35000
INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,"ANALISIS DE LOS NIVELES SERICOS DE METALOPROTEINAS 1, 7, 9, MMP-9/TIMP-1 Y PROTEINA C-REACTIVA, ASI COMO SU CORRELACION CON EL FEV1 EN PACIENTES CON EPOC POR HUMO DE TABACO Y HUMO DE LENA.",SALUD,50000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,BIOMARCADORES  PARA MESOTELIOMA PLEURAL EN  DERECHOHABIENTES DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL,SALUD,380000
UNIVERSIDAD DE GUANAJUATO,EFECTOS SOBRE LA FUNCION TIROIDEA Y ESTRES OXIDATIVO POR LA EXPOSICION A ARSENICO (AS) Y FLUORUROS (F) DURANTE EL EMBARAZO.,SALUD,135000
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,DESARROLLO DE UNA PRUEBA DIAGNOSTICA Y PRONOSTICA PARA PACIENTES MEXICANAS CON DIAGNOSTICO DE CANCER DE MAMA BASADA EN LA DETERMINACION DE LOS NIVELES SERICOS DE AGP.,SALUD,150000
INSTITUTO NACIONAL DE REHABILITACION,DESARROLLO E IMPLEMENTACION DE NUEVAS TECNOLOGIAS DIAGNOSTICAS MOLECULARES PARA DISFERLINOPATIA: SEGUNDA CAUSA DE DISTROFIA MUSCULAR EN MEXICO?,SALUD,195000
UNIVERSIDAD AUTONOMA DE YUCATAN,"EVALUACION DEL IMPACTO DE GENES DEL METABOLISMO DE XENOBIOTICOS (CYP1A1, CYP1B1, CYP2C19, CYP2D6, CYP17 Y CYP19) SOBRE EL CANCER DE MAMA EN MEXICO",SALUD,50000
UNIVERSIDAD AUTONOMA DE LA CIUDAD DE MEXICO,USO DE NANOPARTICULAS ANTIBACTERIALES PARA EL TRATAMIENTO DE INFECCIONES CAUSADAS POR STREPTOCOCCUS PNEUMONIAE.,SALUD,421500
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""","ESTUDIO DEL EFECTO DE UN PORTAFOLIO DIETARIO (NOPAL, CHIA, SOYA Y AVENA) Y ACTIVIDAD FISICA SOBRE PARAMETROS DEL SINDROME METABOLICO EN PACIENTES CON EL ALELO C DE LA VARIANTE R230C DE ABCA1",SALUD,600800
UNIVERSIDAD AUTONOMA DE YUCATAN,"DIAGNOSTICO RAPIDO DE TUBERCULOSIS Y FARMACORRESISTENCIA EN AISLADOS DE PACIENTES EN LA PENINSULA DE YUCATAN, MEXICO.",SALUD,96750
INSTITUTO NACIONAL DE PEDIATRIA,"EFECTO DE LA INFECCION CON HELICOBACTER PYLORI SOBRE LOS NIVELES PLASMATICOS DE LOS NEUROPEPTIDOS QUE REGULAN EL APETITO Y LA SACIEDAD: GRELINA, LEPTINA Y OBESTATINA; EN NINOS ESCOLARES CON DESMEDRO, SOBREPESO Y OBESIDAD",SALUD,60000
INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA,DESARROLLO DE UN SISTEMA DE CIRUGIA ASISTIDA POR COMPUTADORA PARA LA RESECCION DE NEOPLASIAS INTRACRANEALES,SALUD,226040
HOSPITAL GENERAL DE MEXICO,EFECTOS DE UN ESTUDIO DE INTERVENCION CON METFORMINA  Y ACIDO LINOLEICO CONJUGADO SOBRE LOS NIVELES SERICOS Y EXPRESION EN TEJIDO ADIPOSO DE CITOCINAS INFLAMATORIAS EN PACIENTES PEDIATRICOS CON OBESIDAD,SALUD,250000
HOSPITAL GENERAL DE MEXICO,"ESTUDIO DE PREDICTORES DE SARCOPENIA TEMPRANA, FUNCIONALIDAD Y RIESGO DE CAIDAS EN ADULTOS MAYORES, MEDIANTE  ANALISIS MOLECULAR, BIOQUIMICO Y BIOFISICO DE FACTORES ASOCIADOS PERDIDA MUSCULAR",SALUD,471000
INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA,DETERMINACION Y CARACTERIZACION DE MEDIDAS RELATIVAS Y ABSOLUTAS PARA CAMPOS PEQUENOS DE RADIACION.,SALUD,144060
INSTITUTO NACIONAL DE SALUD PUBLICA,"PROTECCION CONTRA ENFERMEDADES PREVENIBLES POR VACUNAS EN USO Y FACTORES EPIDEMIOLOGICOS  DE SUSCEPTIBILIDAD  EN NINOS, ADOLESCENTES Y ADULTOS A PARTIR DEL ANALISIS  DE LA ENSANUT 2011.",SALUD,681300
HOSPITAL GENERAL DE MEXICO,IDENTIFICACION DE AISLADOS PATOGENOS DE BLASTOCYSTIS SP PRODUCTORES DE ALTERACIONES GASTROINTESTINALES: ESTUDIO DE CASOS Y CONTROLES,SALUD,400000
UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,E-TOX TELEMEDICINA PARA EL MANEJO COMUNITARIO DE LOS RIESGOS EN SALUD AMBIENTAL. ATENCION A  ZONAS VULNERABLES,SALUD,420000
INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA,"DETERMINANTES MOTORES, NO MOTORES Y GENETICOS DE LA PROGRESION Y COMPLICACIONES DE LA ENFERMEDAD DE PARKINSON: ESTUDIO DE COHORTE MULTICENTRICA EN POBLACION MEXICANA",SALUD,582086
HOSPITAL INFANTIL DE MEXICO FEDERICO GOMEZ,CAMBIOS EN LA CONECTIVIDAD CEREBRAL DURANTE EL ESTADO DE REPOSO  EN EL DESARROLLO INFANTIL,SALUD,69000
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,EVALUACION DEL EFECTO INMUNOMODULADOR DE LA SUPLEMENTACION CON ZINC EN LA EVOLUCION CLINICA DE NINOS CON NEUMONIA,SALUD,592000
INSTITUTO NACIONAL DE PEDIATRIA,CARACTERIZACION DE ALTERACIONES CITOGENETICAS Y MOLECULARES EN PACIENTES CON MOSAICISMO PIGMENTARIO,SALUD,235000
INSTITUTO NACIONAL DE SALUD PUBLICA,DESARROLLO DE UN PROGRAMA DE TELEFONIA CELULAR PARA MEJORAR LA RETENCION Y ADHERENCIA DE PACIENTES DE VIH SIDA EN LA CIUDAD DE MEXICO,SALUD,362928
UNIVERSIDAD AUTONOMA DE NUEVO LEON,PREACONDICIONAMIENTO  ISQUEMICO REMOTO EN TRASPLANTE RENAL Y HEPATICO  PARA MEJORAR LA VIABILIDAD DE LOS INJERTOS,SALUD,275000
UNIVERSIDAD DE GUADALAJARA,DESARROLLO DE UN MODELO DE ATENCION A LA SALUD MENTAL DE MIGRANTES INDIGENAS DE LA ZONA METROPOLITANA DE GUADALAJARA.,SALUD,304000
INSTITUTO NACIONAL DE SALUD PUBLICA,"EVALUACION DE HONGOS ENTOMOPATOGENOS EN CONJUNTO CON INSECTICIDAS QUIMICOS COMO UNA ESTRATEGIA DE CONTROL INTEGRADO DE AEDES AEGYPTI, VECTOR DEL DENGUE EN MEXICO",SALUD,230000
UNIVERSIDAD AUTONOMA DE GUERRERO,"CARACTERIZACION FENOTIPICA Y MOLECULAR DE LA RESISTENCIA A AMOXICILINA, ALARITROMICINA Y METRONIDAZOL, Y SU RELACION CON CAGA, VACA, ICEA Y BABA2, EN CEPAS DE HELICOBACTER PYLORI AISLADAS DE PACIENTES CON GASTRITIS, ULCERA Y CANCER GASTRICO EN GUERRERO",SALUD,233000
UNIVERSIDAD DE GUADALAJARA,EXPANSION ABERRANTE DE CELULAS T CD4+NKG2D+ CON FENOTIPO SUPRESOR EN PACIENTES CON CARCINOMA INVASOR DEL CUELLO UTERINO,SALUD,380000
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,PARTICIPACION DE LOS GENES DE LA HOMEOSTASIS DEL COLESTEROL EN LA PROGRESION DE ESTEATOSIS A ESTEATOHEPATITIS NO ALCOHOLICA EN SUJETOS OBESOS,SALUD,384000
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""","SUSCEPTIBILIDAD A INFECCIONES MICOBACTERIANAS Y OTRAS INFECCIONES ASOCIADAS, EN PACIENTES CON INMUNODEFICIENCIA PRIMARIA POR DEFECTOS GENETICOS RELACIONADOS CON LA PRODUCCION O RESPUESTA A INTERFERON GAMMA",SALUD,443600
INSTITUTO NACIONAL DE CARDIOLOGIA,PARTICIPACION DE POLIMORFISMOS DE LOS GENES DEL SISTEMA RENINA-ANGIOTENSINA EN LA SUSCEPTIBILIDAD AL DESARROLLO DE RESTENOSIS DESPUES DEL IMPLANTE DE STENTS CORONARIOS. CORRELACION CON VARIABLES CLINICAS Y ANGIOGRAFICAS.,SALUD,335000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,EFECTO DE LA PROTEINA WNT7A SOBRE LA PROLIFERACION DE CELULAS DERIVADAS DE PACIENTES CON LEUCEMIA LINFOBLASTICA AGUDA,SALUD,200000
"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE, S.C.","EVALUACION DE RIESGOS EN LA SALUD HUMANA DE TODOS SANTOS, BCS, POR INGESTION DE AGUAS CONTAMINADAS POR PLAGUICIDAS ORGANOCLORADOS Y METALES PESADOS",SALUD,8000
INSTITUTO NACIONAL DE SALUD PUBLICA,"ESTUDIO PARA DETERMINAR EL USO DE LA FRAGILIDAD COMO UN INDICADOR TEMPRANO DE DISCAPACIDAD EN 
ADULTOS MAYORES RURALES EN MEXICO",SALUD,253720
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,IMPACTO COGNITIVO DE LA EPILEPSIA DEL LOBULO TEMPORAL Y SU RELACION CON LAS ANORMALIDADES DE LA CONECTIVIDAD Y FUNCION DEL LOBULO TEMPORAL,SALUD,529600
INSTITUTO POLITECNICO NACIONAL,"EVALUACION ENTOMO-EPIDEMIOLOGICA DE UN BIOCONTROL DEL DENGUE: LIBERACIONES DE MACHOS DE AEDES AEGYPTI PARA DISEMINAR VIA COPULA, CONIDIAS DE METARHIZIUM ANISOPLIAE A LAS HEMBRAS Y REDUCIR SUS POBLACIONES Y TRANSMISION VIRAL EN REYNOSA, TAMAULIPAS.",SALUD,1219500
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,DETECCION DE METASTASIS OSEAS MEDIANTE SECUENCIA DE DIFUSION OBTENIDA POR RESONANCIA MAGNETICA,SALUD,282492.82
INSTITUTO MEXICANO DEL SEGURO SOCIAL,"OBESIDAD, SARCOPENIA Y FRAGILIDAD EN ADULTOS MAYORES DERECHOHABIENTES DEL IMSS DE LAS DELEGACIONES SUR Y NORTE DE LA CIUDAD DE MEXICO",SALUD,1184250
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,PROGRAMA DE PREPARACION PSICOLOGICA PARA PROCEDIMIENTOS INVASIVOS EN CARDIOPATIA ISQUEMICA,SALUD,395869
INSTITUTO POLITECNICO NACIONAL,ESTUDIO DE LOS MECANISMOS CELULARES DE ACTIVACION EN REACCIONES AUTOINMUNES INDUCIDAS POR FARMACOS,SALUD,400000
UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,"EXTRACCION, CONSERVACION E IMPLANTE DE MEMBRANA AMNIOTICA HUMANA PARA LA RECONSTRUCCION Y TRATAMIENTO DE DIFERENTES PATOLOGIAS EN LA SUPERFICIE OCULAR.",SALUD,1017372
INSTITUTO NACIONAL DE MEDICINA GENOMICA,ANALISIS DE VARIABILIDAD GENOMICA Y COMPONENTES ANCESTRALES EN PACIENTES MEXICANOS CON ESCLEROSIS MULTIPLE COMO ESTRATEGIA PARA IDENTIFICAR GENES CANDIDATOS FUNCIONALES.,SALUD,1190000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,DESARROLLO DE UNA VACUNA CONTRA SALMONELLAS NO TIFOIDICAS UTILIZANDO PORINAS DE SALMONELLA TYPHIMURIUM,SALUD,1180000
UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,"BUSQUEDA DE AGREGADOS DE PROTEINAS TAU, SINUCLEINA Y TDP 43  EN PIEL DE PACIENTES CON ENFERMEDADES NEURODEGENERATIVAS",SALUD,419872
INSTITUTO MEXICANO DEL SEGURO SOCIAL,ANALISIS DE VARIABILIDAD GENICA Y EXPRESION DEL TRANSPORTADOR ABCG2 EN PACIENTES MEXICANOS CON CANCER DE PROSTATA.,SALUD,1000000
CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,ANTENA MICROCOAXIAL DE 2.45 GHZ PARA EL TRATAMIENTO MINIMAMENTE INVASIVO DE CANCER DE MAMA,SALUD,980000
INSTITUTO NACIONAL DE SALUD PUBLICA,"EVALUACION Y ACCIONES DE CONTINUIDAD DE UNA ESTRATEGIA INTEGRAL DE INTERVENCION COMUNITARIA EN SALUD AMBIENTAL EN ALPUYECA, MORELOS.",SALUD,587640
INSTITUTO POLITECNICO NACIONAL,DIAGNOSTICO DE INFECCION ADQUIRIDA EN EL HOSPITAL CON EL MARCADOR MOLECULAR V1-V3 DEL GEN 16S RDNA: TRASCENDENCIA Y UTILIDAD CUANDO EL CULTIVO RESULTA NEGATIVO.,SALUD,600000
INSTITUTO NACIONAL DE SALUD PUBLICA,MODELO DE PREVENCION DE RIESGOS Y DANOS A LA SALUD PARA DIABETES E HIPERTENSION EN EL MARCO DE LA COBERTURA UNIVERSAL EFECTIVA.,SALUD,1692160
UNIVERSIDAD AUTONOMA DE QUERETARO,OBTENCION DE UN BIOMATERIAL COMPUESTO ORGANICO-INORGANICO CON POROSIDAD CONTROLADA PARA SU APLICACION EN MEDICINA.,SALUD,1645000
INSTITUTO NACIONAL DE CANCEROLOGIA,DESARROLLO Y VALIDACION DE FIRMA DE PERFILES DE EXPRESION GENICA DE PREDICCION DE METASTASIS A SISTEMA NERVIOSO CENTRAL EN PACIENTES CON CANCER DE MAMA TRIPLE NEGATIVO.,SALUD,890600
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,GENERACION DE CELULAS NEURALES A PARTIR DE CELULAS REPROGRAMADAS DE PACIENTES CON ALZHEIMER E INVESTIGACION DE CAMBIOS ASOCIADOS CON LA ENFERMEDAD CON FINES DE DIAGNOSTICO.,SALUD,1185500
"CENTROS CULTURALES DE MEXICO, A.C.",ESTUDIO FARMACOGENETICO DE POTENCIALES BIOMARCADORES SOBRE LA RESPUESTA AL PACLITAXEL EN PACIENTES MEXICANAS CON CANCER DE MAMA,SALUD,445000
INSTITUTO POLITECNICO NACIONAL,"PERFILES DE EXPRESION DE MICRORNAS EN PLASMA Y TEJIDO DE PACIENTES CON RETINOBLASTOMA, BUSQUEDA Y VALIDACION DE BIOMARCADORES NO INVASIVOS DE DIAGNOSTICO EN CANCER",SALUD,1760000
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,EVALUACION DE LAS POSIBILIDADES DE LA ESTIMULACION VAGAL EN EL CONTROL DE LA NEUROINFLAMACION,SALUD,1697534.12
INSTITUTO MEXICANO DEL SEGURO SOCIAL,ESCANEO DE ALTA DENSIDAD PARA LA BUSQUEDA DE MARCADORES GENETICOS ASOCIADOS A OBESIDAD INFANTIL,SALUD,2700000
"INSTITUTO NACIONAL DE PSIQUIATRIA ""RAMON DE LA FUENTE MUNIZ""",ANALISIS DE LA CONECTIVIDAD FUNCIONAL CON RESONANCIA MAGNETICA: UNA ALTERNATIVA PARA MEJORAR EL TRATAMIENTO DEL CEREBRO ADICTO.,SALUD,210000
CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,APARATO PARA RADIOTERAPIA GUIADA POR IMAGENES EN PRESENCIA DE UN AGENTE DE CONTRASTE,SALUD,1300000
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,EVALUACION DEL FACTOR DE TRANSCRIPCION NRF2 COMO POSIBLE BLANCO TERAPEUTICO EN PACIENTES CON DIABETES MELLITUS TIPO 2  Y SU ASOCIACION CON POLIMORFISMOS EN LA REGION PROMOTORA.,SALUD,735000
INSTITUTO NACIONAL DE SALUD PUBLICA,DISENO Y EVALUACION DE UNA HERRAMIENTA INTERACTIVA PARA LA CESACION DEL TABAQUISMO EN MEXICO,SALUD,488000
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""",IDENTIFICACION DE PATRONES DE RIESGO GENETICO-AMBIENTAL ASOCIADOS AL MIELOMENINGOCELE EN FAMILIAS MEXICANAS MESTIZAS,SALUD,2502790
INSTITUTO POLITECNICO NACIONAL,TELE-REHABILITACION DE MIEMBRO SUPERIOR UTILIZANDO DISPOSITIVOS HAPTICOS Y KINECT,SALUD,277608
UNIVERSIDAD AUTONOMA DE GUERRERO,DISENO DE UN PANEL DE BIOMARCADORES PARA LA DETECCION TEMPRANA DE CANCER CERVICOUTERINO A PARTIR DE UNA SOLA TOMA DE MUESTRA.,SALUD,2220000
UNIVERSIDAD AUTONOMA METROPOLITANA,DESARROLLO Y EVALUACION DE UN NUEVO DISPOSITIVO DE AVANCE MANDIBULAR COMO TRATAMIENTO TERAPEUTICO PARA PACIENTES CON SAOS Y RONQUIDO SECUNDARIO A  OBSTRUCCION EN BASE DE LENGUA.,SALUD,787500
CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,DESARROLLO DE UN EQUIPO ELECTRONICO DE AYUDA MEDICA PARA LA DETECCION TEMPRANA DE LAS COMPLICACIONES DE LA ISQUEMIA EN EL PIE DEL PACIENTE DIABETICO.,SALUD,1498000
